it	posterior	likelihood	prior	mean_r	I_endemism	I_bm	I_body_size_change	I_island_type	m_endemism_0	m_endemism_1	m_bm_0	m_bm_1	m_bm_2	m_bm_3	m_bm_4	m_bm_5	m_bm_6	m_body_size_change_0	m_body_size_change_1	m_body_size_change_2	m_body_size_change_3	m_body_size_change_4	m_body_size_change_5	m_body_size_change_6	m_island_type_0	m_island_type_1	m_island_type_2	sd_endemism	sd_bm	sd_body_size_change	sd_island_type	beta_hp	pre_sapiens_effect_log10	sapiens_effect_log10
2000	-322.53542786214757	-288.3175363152259	-34.21789154692166	0.2029926496676046	1.0	0.0	0.0	1.0	0.027172853076063007	0.972827146923937	0.10954495618229804	0.10738589519239307	0.18795720577704297	0.12742859238083784	0.12417963077147644	0.1748435115186139	0.1686602081773377	0.12300369253304148	0.07358690933283561	0.08239807922622944	0.1794971476120208	0.22733184742068263	0.12529718866090933	0.1888851352142808	0.2596655979396642	0.6306784312696979	0.10965597079063785	1.3814858713174996	0.35270281661260283	0.5384929526543776	0.6745797242581597	0.4422579954405172	0.2002518858583141	1.068779465610367
2100	-310.0102940013981	-278.34619851096636	-31.664095490431738	0.2029926496676046	1.0	0.0	0.0	1.0	0.021334628997309528	0.9786653710026905	0.13550903156293623	0.12408914803156354	0.13164627913529026	0.16904601727772212	0.15361238063469151	0.1514560393238573	0.13464110403393906	0.11905242664890793	0.13149306302985278	0.12446416388052071	0.15804525694514499	0.17806933642410464	0.14650798681981797	0.14236776625165096	0.07348947649072936	0.8886697483006879	0.037840775208582686	1.6419203633931128	0.36689269436031463	0.362230009318727	1.2530238679539227	0.5116790043677446	0.13404304685992052	0.9179283661764905
2200	-323.60777240667596	-285.092060975973	-38.51571143070293	0.2029926496676046	1.0	0.0	0.0	1.0	0.011808467413751278	0.9881915325862487	0.13550903156293623	0.12408914803156354	0.13164627913529026	0.16904601727772212	0.15361238063469151	0.1514560393238573	0.13464110403393906	0.12819519049069947	0.11406401378543614	0.06328691465200048	0.07010997248699	0.24453878450638894	0.28541710726702807	0.09438801681145675	0.028672096772533108	0.9317514626360146	0.03957644059145219	1.9483367159745268	0.2884413387371771	0.5060855607265783	2.3764938616323525	0.4211691359562241	-0.1109431171098294	0.87673306020317
2300	-311.93316996795994	-276.40176141581844	-35.53140855214149	0.2029926496676046	1.0	0.0	0.0	1.0	0.052699147773276514	0.9473008522267236	0.12414230554704259	0.12973521607318542	0.18316781867296061	0.19299649545144193	0.12805837162046718	0.11190003930414917	0.1299997533307532	0.11198742657150473	0.14722175384638936	0.10276750105946118	0.18408900932680253	0.17538472399872101	0.16724977911303385	0.11129980608408739	0.018923991815073603	0.9775551113126357	0.003520896872290622	1.4028273900184278	0.30511196777971394	0.35318263879867007	1.3069338752160844	0.33202043455018526	0.3261474225004192	0.9226329968337746
2400	-315.660152740019	-276.89703841214043	-38.76311432787853	0.18458147099551575	1.0	0.0	0.0	1.0	0.051106067767665124	0.9488939322323349	0.13108278185672992	0.10424130350689302	0.18442771648642112	0.18019759218300607	0.13521778509013402	0.11815608206428004	0.14667673881253596	0.07620888328674963	0.167119825668373	0.29228449454048644	0.16233105767708014	0.05615956791148134	0.11381562454264894	0.1320805463731804	0.030421661683368757	0.9657579688361085	0.00382036948052274	1.5805151368170856	0.28021717905428956	0.733180895301097	1.945017037632842	0.5121492118920971	0.3261474225004192	0.9226329968337746
2500	-317.4043986930805	-274.886061668861	-42.51833702421952	0.17457708282069337	1.0	0.0	0.0	1.0	0.06153743447707691	0.9384625655229232	0.13999033961796134	0.125284363760677	0.12497850775456515	0.1320787370025885	0.256991302169762	0.17097858122602796	0.04969816846841795	0.1046379113955214	0.13104202430350506	0.4065512479392859	0.1103455318683928	0.07710938197350649	0.062197014374719056	0.10811688814506942	0.07004207767390935	0.9075124039410123	0.022445518385078276	0.9813533038676492	0.5244482952859691	0.4356253632331633	1.409858219204834	1.0353184599715277	0.35003624339143763	1.14500270715167
2600	-316.5472084538303	-277.89387846066654	-38.65332999316375	0.18463514917792936	1.0	0.0	0.0	1.0	0.026209630316157206	0.9737903696838428	0.11899036556612216	0.2381591859508926	0.17740612197867717	0.1262291440449928	0.21843999433065361	0.06970021039319989	0.051074977735461685	0.10758268307273604	0.10856102663492095	0.21303940344490782	0.08514358498143379	0.22199632071551953	0.17391232346333868	0.08976465768714334	0.14562540997251283	0.8321392882352588	0.02223530179222828	1.2630319952680513	0.5579855037034901	0.5175667662859996	1.6413269788794829	0.7833785208415571	0.3141679479799383	1.076971334675499
2700	-339.5839719813026	-296.8138007742149	-42.770171207087735	0.1746182172849863	1.0	0.0	0.0	1.0	0.02233265629773868	0.9776673437022614	0.14126835126641543	0.1720286322980249	0.17494715102556063	0.1498624109285366	0.1507143203086945	0.03562477521523258	0.17555435895753527	0.08367217575806543	0.10556949137275634	0.22809580165387056	0.12198934959341198	0.3790539406160573	0.042937546220204015	0.03868169478563441	0.04949735950616062	0.9493158113633333	0.0011868291305061603	2.7657323178930397	0.5714692685840125	0.9852155612320759	2.927651561204308	1.722411988981469	0.7001965207160792	0.9120993728332452
2800	-316.7936798474358	-270.1285678874581	-46.665111959977736	0.17987910695421855	1.0	0.0	0.0	1.0	0.014315498795885985	0.985684501204114	0.10078770492412474	0.1189462168156554	0.26244835935370686	0.07219122366983889	0.19518406132581384	0.04446754064410429	0.205974893266756	0.0710274206414102	0.062018247353776534	0.04968734245476798	0.11655473907741538	0.6125976308378313	0.05609541813632674	0.03201920149847194	0.011666105247489013	0.9880648480198817	0.00026904673262927354	2.7657323178930397	0.5714692685840125	0.9852155612320759	2.927651561204308	0.5195752296915439	0.26795547724102226	1.056934104271873
2900	-315.401827583786	-269.0770232101672	-46.32480437361873	0.166378882951333	1.0	0.0	0.0	1.0	0.004638053303134634	0.9953619466968653	0.10874098550643539	0.2290357385593636	0.10192971882185652	0.06762426359568377	0.22748657601728658	0.04295409447167901	0.22222862302769514	0.08290935335546772	0.11361785913604433	0.062295163272478096	0.16165290214409223	0.42133172470664093	0.12081741388212199	0.037375583503154855	0.01259852443360517	0.9868509852777724	0.0005504902886223528	3.1059969376346905	0.5090350475220181	1.2722895129215015	2.768951440386474	1.0843730238378582	0.3850720006269165	1.2175034674902225
3000	-313.9246248946246	-270.1446590720232	-43.77996582260139	0.16994872316617762	1.0	0.0	0.0	1.0	0.0036045730188423728	0.9963954269811576	0.0894369971677307	0.18739464861605235	0.2769539432043545	0.0965446139765969	0.16772637210923072	0.053974788102695015	0.12796863682333975	0.11583861867447123	0.09151004503665829	0.11235572987167972	0.10188490045797116	0.35837641838631085	0.1688026955887955	0.05123159198411324	0.027043137002587796	0.9717276519747253	0.0012292110226867574	2.489141533577795	1.0512738875775915	1.6475466080933494	1.8707590194185824	3.893075524268732	0.3850720006269165	1.2175034674902225
3100	-317.55539908031756	-266.87919607555943	-50.676203004758136	0.1661652205064921	1.0	1.0	0.0	1.0	0.00539311842277203	0.9946068815772279	0.06818568652160853	0.07204566621011314	0.4506977702515939	0.033002838985032784	0.05252102165039628	0.2842737057787243	0.03927331060253104	0.146548134341437	0.058590603493379315	0.1281092604872445	0.37515699445462963	0.200167607266575	0.026446428913727147	0.06498097104300754	0.0196657477343756	0.9790481204443394	0.0012861318212849155	5.447623937641481	0.8347402471202613	1.375685523227039	1.662786141670301	2.5293889565572054	0.3293594483988487	1.2043704429036126
3200	-317.26872118014745	-270.4022896515114	-46.86643152863602	0.17194032066494516	1.0	0.0	0.0	1.0	0.0035015593751993794	0.9964984406248006	0.06432076702239065	0.2552373655604922	0.4251511975123522	0.039647288183756076	0.06443959455356005	0.08941753395257737	0.06178625321487155	0.11905031180710299	0.028141806211125785	0.061198638039394244	0.24853608349175244	0.12457407678094101	0.3160577229150179	0.10244136075466567	0.010828253074931592	0.9888070353478887	0.0003647115771796918	1.970790745866876	1.0104358335035983	0.8955570098321193	2.343201080415444	3.221852019928071	0.161564675482533	1.2126492188726141
3300	-314.88773649657446	-266.8157412881078	-48.07199520846668	0.1721038494605407	1.0	0.0	1.0	1.0	0.005663605991303438	0.9943363940086964	0.07090559654624641	0.2616884732461561	0.2135585004472822	0.25553485582886626	0.03013191625075727	0.06494751221213944	0.10323314546855239	0.10448943395125347	0.030394436389929183	0.07442290112990871	0.35486560855005506	0.05662459195286315	0.2830363670511892	0.09616666097480131	0.01251509866756752	0.9870269656985486	0.0004579356338837915	2.926649574568107	0.9716356408100861	1.0688089514393355	1.905915681285723	2.3204488389106848	0.161564675482533	1.2126492188726141
3400	-317.41754692458505	-269.839196746187	-47.57835017839807	0.1721038494605407	1.0	0.0	1.0	1.0	0.007074522299262233	0.9929254777007377	0.05985527915999184	0.15570173874263737	0.4199215377576098	0.2547810253864178	0.02469145381904012	0.026414280683920113	0.05863468445038299	0.14666337973038457	0.17331781110318162	0.10856991883225793	0.12570596978155738	0.03588318686091636	0.2502052301754906	0.15965450351621158	0.021016658345381033	0.9785793605344005	0.00040398112021839674	3.1435077980105657	1.2263633041384496	0.8514122712572579	2.829959627979599	3.512308578817151	0.48962410905478304	1.1175583646774991
3500	-323.5754277689622	-280.6358504862153	-42.9395772827469	0.15230625316984828	1.0	0.0	0.0	1.0	0.008324828123268718	0.9916751718767313	0.13578303081453902	0.21778091896208263	0.20250876246440325	0.2547144276187958	0.08745586996385366	0.04849593204253961	0.05326105813378589	0.12678420587747855	0.3198984775188864	0.10819996008287305	0.09375175572215748	0.07562301903976427	0.13772810615984055	0.13801447559899974	0.002803504340123962	0.9971387614060859	5.773425379013067e-05	1.8034004715025171	0.8844755725240494	0.9085644213181651	3.371441933840554	1.9054704598108836	0.5078073510534017	0.9240952768738508
3600	-315.4464406748802	-270.1976155752385	-45.2488250996417	0.15230625316984828	1.0	0.0	0.0	1.0	0.014994489782416003	0.985005510217584	0.11952075176950058	0.21745259269932937	0.17825496591482068	0.22415858408100195	0.17104320942448642	0.042687736609767206	0.04688215950109388	0.09374956106081901	0.5044111605256489	0.08348163049422543	0.03517214609145473	0.040754035894453255	0.08456643421675261	0.15786503171664626	0.006342218054173803	0.9934193202533143	0.00023846169251212317	1.6412140728080125	0.7302498294613178	0.8286764250819407	2.631698927517403	1.1989687017421888	0.4708584159388174	1.20069654923203
3700	-314.6714789658725	-269.31763477442064	-45.35384419145186	0.15214758279212434	1.0	0.0	0.0	1.0	0.007621000284763632	0.9923789997152364	0.15867044829062066	0.10209248037896987	0.15065478617854575	0.12705327978288003	0.17719046246877215	0.16033244041944344	0.12400610248076811	0.1456758255487795	0.3258116025337246	0.0465409228930338	0.04828102870652812	0.07467865007842146	0.03145599933650176	0.32755597090301075	0.014787654482401076	0.9846254717793357	0.000586873738263251	2.1306439262523362	0.8357519831047754	0.8989679610781752	2.3891983483379122	0.8702433145853292	0.38510893501903226	1.220655791908611
3800	-331.86835463315083	-285.9401490937256	-45.92820553942524	0.15214758279212434	1.0	0.0	1.0	1.0	0.005577956994902657	0.9944220430050973	0.14832203326159488	0.1460070955188716	0.2255863973456142	0.12174127084554731	0.11991322176317347	0.16718590120054086	0.07124408006465774	0.09773535144337218	0.1832452748676706	0.031075713395804106	0.1702649057039766	0.1918852763429213	0.16460659476049377	0.16118688348576132	0.031224915970410477	0.9681405814197646	0.0006345026098249424	2.7969444259449503	0.4176490770985372	0.7119782527857128	1.976243242414224	0.7039839781207858	0.48838184487728004	1.5258056371295072
3900	-357.5033769766291	-313.7255873455151	-43.77778963111398	0.15214758279212434	1.0	0.0	1.0	1.0	0.02180816192618363	0.9781918380738164	0.1058882753677569	0.23276241310213192	0.17183331234394378	0.13295413752439933	0.1102107641995219	0.16785294522999128	0.07849815223225502	0.09294890920061294	0.19503993149776983	0.07964135515055967	0.16987789306373863	0.061683743705524964	0.2423115204498831	0.15849664693191073	0.012632438379193513	0.9870815690787729	0.00028599254203364106	2.4461267364364745	0.5885925755118869	0.5669993986832946	2.5539411188889023	0.6618875330280571	0.9327194273249835	1.3554147941952723
4000	-317.5169387469054	-268.6830317582305	-48.83390698867486	0.14697755088760917	1.0	0.0	1.0	1.0	0.024727881940102708	0.9752721180598973	0.09154375683165854	0.2562271933956459	0.18052274527860795	0.0894068600990939	0.11689296629419686	0.13879520968851936	0.12661126841227738	0.07015969088698525	0.1405692616311835	0.060114883619818	0.15670992699417435	0.060353413547325166	0.219159342488248	0.29293348083226584	0.007446892981121889	0.9922832423705995	0.0002698646482785245	3.9730763814326595	0.43586050378047575	0.9041545716439048	1.827099455572383	1.071106926726524	0.20370326002012812	1.3023062215687804
4100	-311.99592283133165	-264.75602734311514	-47.23989548821655	0.1494184560095035	1.0	0.0	1.0	1.0	0.010634003408773792	0.9893659965912263	0.08350846818839994	0.2660548132603875	0.3488992801552437	0.06795268761989624	0.041782924876624536	0.07630391051519396	0.11549791538425411	0.0761080703891931	0.15525879356827896	0.065211629870849	0.12015589933149264	0.03145082703447921	0.35927157100592777	0.19254320879977938	0.010443057585692831	0.9889942026903538	0.0005627397239533052	2.7576928340227758	1.5107728883923321	0.9538978712606329	3.6462543280922004	2.026581001207937	0.399048746395805	1.274459764523547
4200	-312.62042805386073	-265.4021030257038	-47.218325028156926	0.1601995603633581	1.0	0.0	1.0	1.0	0.0097109161324575	0.9902890838675426	0.08916237596143096	0.14439008659886843	0.33687701801462133	0.018333626928257272	0.14206015996659518	0.12357918184881839	0.14559755068140842	0.07626261444014233	0.06686378987129417	0.05574359768912617	0.42009109064360023	0.0789516686496408	0.16629127339005276	0.1357959653161436	0.0056742427400380355	0.9940453998649388	0.0002803573950231866	3.4933145338289697	1.2387998514823988	1.0031148231176144	5.707086271496142	4.113677339565914	0.3842262320348863	1.1692563823325994
4300	-310.8361135301543	-262.05458025831297	-48.78153327184133	0.1601995603633581	1.0	0.0	1.0	1.0	0.004522187737060344	0.9954778122629396	0.08435656410954805	0.2779149633401877	0.11574863992797019	0.14496879856587072	0.052400941245755096	0.15235914973813652	0.17225094307253164	0.06855113596616404	0.04432998484589304	0.04586844984090354	0.09019596966773087	0.009133000429448448	0.44022624982779246	0.3016952094220677	0.01627788437241701	0.983099343326496	0.0006227723010869755	3.0572110404331028	0.9462075728439621	1.265323523175667	2.377878654855112	1.3951621550084783	0.3934271125696637	1.2127922533415896
4400	-313.7411352950157	-260.64025528113734	-53.10088001387836	0.17073593617647317	1.0	0.0	1.0	1.0	0.004750739038042215	0.9952492609619578	0.0562229575842497	0.1678525170098508	0.35640618120041423	0.1287966667803787	0.046614653814275625	0.04006410347116167	0.2040429201396692	0.06273020047873741	0.02325302687680394	0.01157224256182636	0.01734186544079955	0.00916134168086378	0.36351794410371147	0.5124233788572575	0.015021440647354693	0.9840118554674294	0.0009667038852159139	5.797815192257566	1.0352905118124134	1.1842736264252414	3.847735830547225	4.240670125448036	0.3526175898606022	1.2326013741754924
