it	posterior	likelihood	prior	mean_r	I_endemism	I_bm	I_body_size_change	I_island_type	m_endemism_0	m_endemism_1	m_bm_0	m_bm_1	m_bm_2	m_bm_3	m_bm_4	m_bm_5	m_bm_6	m_body_size_change_0	m_body_size_change_1	m_body_size_change_2	m_body_size_change_3	m_body_size_change_4	m_body_size_change_5	m_body_size_change_6	m_island_type_0	m_island_type_1	m_island_type_2	sd_endemism	sd_bm	sd_body_size_change	sd_island_type	beta_hp	pre_sapiens_effect_log10	sapiens_effect_log10
2600	-412.7776529315798	-367.9725516462054	-44.80510128537439	0.07309635210311427	1.0	0.0	0.0	1.0	0.02208246218816964	0.9779175378118303	0.11160556098807314	0.27708778793788136	0.02199104948034947	0.20506335404377815	0.20335766970933458	0.10425434951834178	0.07664022832224168	0.09167164841752797	0.05051997577227547	0.641410498245474	0.07053561401558561	0.04243723438374948	0.055127655330187236	0.048297373835200046	0.05454666234681829	0.9252464508931416	0.020206886760039948	2.3463680215237654	1.4612935075242142	1.111536221978028	1.8389747777823695	1.0569552684341161	0.4944545102129071	1.4509953066793837
2700	-406.256155770958	-364.9499838071306	-41.30617196382744	0.07756530275504643	1.0	0.0	0.0	1.0	0.09761974592296364	0.9023802540770364	0.08987694955692839	0.08325104943941533	0.039533457263401774	0.16425976985941917	0.49574511335210836	0.01963181432200955	0.10770184620671751	0.09426764937690991	0.0813158589109673	0.2192230034779188	0.20206578034079936	0.045584994919648444	0.2369641984818486	0.12057851449190768	0.08087736726528053	0.9047444059029016	0.014378226831817872	2.836718494682322	1.0226920046216261	0.8682421268101951	1.9875763935574156	3.3185095372941897	0.3953648082208747	1.3400753077792087
2800	-407.4697685940878	-365.77066788189177	-41.699100712195985	0.07756530275504643	1.0	0.0	0.0	1.0	0.09322795795975351	0.9067720420402465	0.08808106654385187	0.06972033243156198	0.07755989417171366	0.08895397512993922	0.4984035836837638	0.017083687404096357	0.16019746063507315	0.16725216112508878	0.08055756437610767	0.1932471064436129	0.13582799125979533	0.13970125559903027	0.17706958276114843	0.10634433843521665	0.033459279154233496	0.9423739612988059	0.024166759546960622	1.2040806608948866	0.8189911300422607	0.9160441075966599	2.516522210387372	2.6884432477759597	0.5205796276086253	1.2704276798062146
2900	-401.4611220626646	-358.5401767433349	-42.92094531932971	0.07756530275504643	1.0	0.0	0.0	1.0	0.09724459674540387	0.9027554032545961	0.0754343415525188	0.0857166738945886	0.16352295473544765	0.10661284494890774	0.485635492646675	0.006983422985519108	0.07609426923634302	0.18640036385736733	0.09441113127220269	0.1160275272144347	0.21495882993802035	0.07193868699404839	0.20847009863087365	0.10779336209305274	0.045195172572929695	0.9128755619904175	0.04192926543665283	1.2201304858829143	0.8533333641349007	0.7467772922976659	1.900032712366874	1.6271803288565592	0.23886670854812414	1.1663726243688124
3000	-447.0526160262408	-400.57383522196955	-46.478780804271224	0.07729992248451648	1.0	0.0	1.0	1.0	0.07825526696312611	0.9217447330368739	0.09976825070559392	0.08584514248573383	0.07303542006066324	0.13223153383210345	0.4912858087078063	0.01523243008869527	0.10260141411940384	0.12334820590601492	0.16643722374549821	0.021138879779384025	0.19738496104360523	0.02515680342658101	0.235012685573863	0.2315212405250537	0.020050202705669744	0.9708741727527176	0.009075624541612606	2.2934207841920493	1.1324456346807892	1.0825903039167906	2.4795520528862007	2.91681341217441	0.35918424726961573	1.698828612905639
3100	-448.73119171861987	-400.0637373284545	-48.66745439016537	0.06995911903566353	1.0	0.0	1.0	1.0	0.04240965903841344	0.9575903409615865	0.10869632041202056	0.41099896226139304	0.2051202882107057	0.09342733189129573	0.047281000654616705	0.026677127630186447	0.1077989689397818	0.10212556580200542	0.11308283345646794	0.01580082793796875	0.1167764848515334	0.010404051022522369	0.31890080799784043	0.32290942893166175	0.009659625430289767	0.9871352544839238	0.0032051200857864666	2.075533985353645	1.1005715290236933	1.366377101423198	2.6621241006246037	5.123506737440936	0.22345058475384677	1.7677557449083487
3200	-403.27427684174796	-356.56481318195523	-46.709463659792746	0.06995911903566353	1.0	0.0	1.0	1.0	0.014901899092012505	0.9850981009079874	0.09325183770026253	0.1318263610008701	0.1486188017901974	0.05998344866851725	0.062235397438592674	0.24462380941491765	0.25946034398664247	0.07637198589384551	0.04374266505154868	0.01859879982936947	0.20766202842114387	0.020704121266881124	0.33956395670484557	0.29335644283236567	0.013135175725913793	0.984389604348197	0.0024752199258891746	2.387204609807497	0.9291059106590333	1.4318644385437442	2.3992673148912127	3.93216856408992	0.43294451496666325	1.5090140411881243
3300	-396.3503082689189	-348.10750920993695	-48.24279905898196	0.06995911903566353	1.0	0.0	1.0	1.0	0.045656781389607624	0.9543432186103923	0.14000794998236593	0.18938998715210373	0.05976804156114128	0.055370567012229	0.08961968234134632	0.10611634739333041	0.35972742455748336	0.05555286947038683	0.04517881375544109	0.014882712351860682	0.2018316515018478	0.038098080597074646	0.2311103424142412	0.4133455299091478	0.006672324481926128	0.992963000447217	0.00036467507085691643	1.5239342756959666	1.0899102266087455	1.3136088634597154	3.406756760004214	5.1845605130302435	0.2935678440832823	1.229541466072641
3400	-409.31935773649377	-348.42228420771835	-60.89707352877544	0.06995911903566353	1.0	1.0	1.0	1.0	0.02276777385293705	0.977232226147063	0.16302675744184514	0.09358224426503108	0.3694013055157189	0.017256024478300217	0.0547266778948419	0.07333273017352408	0.2286742602307386	0.03902863706385283	0.0018607473820505193	0.0033732406588897514	0.08793187727830905	0.035984657327914026	0.25290160797789857	0.5789192323110852	0.037282354862812325	0.9621866341226718	0.0005310110145159115	1.8617968311044768	1.280220396117229	1.4435426502721576	2.112905119247154	0.7781603698135493	0.16869608246483453	1.2004420961166198
3500	-409.52538433368255	-349.92582287811695	-59.599561455565585	0.06995911903566353	1.0	0.0	1.0	1.0	0.0490717422501502	0.9509282577498497	0.12229598562888555	0.07401609912221704	0.4272543902194743	0.006286157073648267	0.09511647327958656	0.0836054220467152	0.1914254726294731	0.0302011797034938	0.000916990994379583	0.003188380924794243	0.028247284291676274	0.01573441183700629	0.8480262434405573	0.07368550880809249	0.030111561827153542	0.9692516716362793	0.0006367665365670268	1.2246723000975253	1.5474816734917018	1.3557344169520422	1.658418610933202	1.064574777687853	0.16869608246483453	1.2004420961166198
3600	-403.693097110912	-348.5330345058552	-55.16006260505681	0.0656408411263771	1.0	0.0	1.0	1.0	0.04145316994498318	0.9585468300550167	0.08697326670739608	0.1697116139294793	0.02377410687402259	0.009015081238471247	0.2234561798321833	0.06542366756025347	0.4216460838581941	0.008714760148606795	0.000829623190685638	0.002553248730791405	0.007401920333333531	0.0014143699862949478	0.9709421081759076	0.008143969434379925	0.01298633402507021	0.9868992330169881	0.00011443295794166713	1.861825294003478	2.323440752364762	2.185443879570726	2.139658548465165	9.338396944636616	0.1967020531370255	1.2816466838186147
3700	-401.20808794562254	-348.9454286027232	-52.262659342899326	0.06341904542951313	1.0	0.0	1.0	1.0	0.008238512000514047	0.9917614879994859	0.09175850269344926	0.1792357996981365	0.084809636402934	0.02359780210640957	0.23575065368052506	0.08015949203497656	0.3046881133835691	0.021811615520441592	0.0007773297988724669	0.006390362866496181	0.013640042459088111	0.00240951709505308	0.9111307444063032	0.043840387853745576	0.025444259972365206	0.9739608025087865	0.0005949375188482467	2.588441727560516	1.3324054524990605	2.0690037606313623	6.870330702239718	4.88971854097457	0.2364514490770089	1.2018424413423825
3800	-409.25560806041227	-356.74548980489	-52.51011825552227	0.06781826563416611	1.0	0.0	1.0	1.0	0.025433556916631538	0.9745664430833684	0.0682092268711145	0.16028878883920425	0.03759395395329313	0.07279656799053742	0.3389915805935708	0.13612589320400342	0.18599398854827648	0.012277698767401408	0.0002999296798126067	0.0031218436470123664	0.017089834721064918	0.0017474014849595137	0.9543271594582616	0.011136132241487632	0.03240276717458565	0.9671113292060122	0.0004859036194022405	4.712006217817481	1.0391649501161861	2.097982939339064	3.935974719676977	3.988991216691942	0.5284824603517014	1.5174990090010894
3900	-403.25350315485787	-350.2105931966569	-53.04290995820101	0.06958134013239876	1.0	0.0	1.0	1.0	0.04232467698599841	0.9576753230140015	0.09061237035424713	0.04005786357048868	0.04677303410500313	0.0649894976688274	0.44314254694573096	0.10774447925767888	0.20668020809802384	0.00999408516557724	0.0001680109315662764	0.014275504184795052	0.01003195154208471	0.00748235524977829	0.9537977676601408	0.004250325266057594	0.01731175000434233	0.9825192942661399	0.00016895572951774573	1.7119853607957505	1.3483021106868662	3.3750320148823305	2.7319549268642263	7.889319720099534	0.5456700950765995	1.2585112460895211
4000	-399.5780633777304	-340.82724988524416	-58.75081349248626	0.06958134013239876	1.0	1.0	1.0	1.0	0.013145616659180187	0.9868543833408198	0.11169658493663664	0.019579017099778585	0.021372141456568267	0.09684167620869565	0.07017973407959767	0.3241526864378368	0.3561781597808864	0.00868827544694224	0.0002559402342823977	0.00977858532748496	0.005247993736406076	0.00368773785395423	0.9692483756367086	0.003093091764221443	0.009339240934443573	0.9902633308350601	0.0003974282304963642	2.110818350261163	1.326645719205329	2.5463769307184885	2.0679655369666565	9.221996349477585	0.34862759766177076	1.355822618677642
4100	-434.4549453256735	-375.3214422143744	-59.13350311129915	0.0639350377879539	1.0	1.0	1.0	1.0	0.0026313082769210657	0.9973686917230788	0.07862997877748637	0.019695974943334173	0.00951118466376227	0.026673498639972853	0.16278388862441925	0.22819067270258286	0.4745148016484423	0.003164574704836482	0.0004412737439718128	0.0016239032097468842	0.001428022358980904	0.0009407272190708226	0.9922563164258632	0.00014518233752988655	0.04250056033635561	0.9561197695232642	0.001379670140380195	3.451427409358261	2.8232271197487404	2.856681716296036	1.8812251448662167	8.893602459423095	0.06064272119801885	1.7268340293848912
4200	-398.5658877923748	-342.1101870689772	-56.45570072339759	0.06459164226564572	1.0	1.0	1.0	1.0	0.0068638495576631535	0.9931361504423369	0.09404900213660854	0.014117090334532829	0.11315732518849107	0.024836512894612556	0.06201228538030983	0.2977307954045711	0.394096988660874	0.0038610532654362816	0.0004169288079285194	0.002602251224223988	0.0008204852693459559	0.004383868637564997	0.9877380190694003	0.00017739372610001266	0.038871664762318105	0.9601117071803605	0.0010166280573213695	4.079082449892748	1.6742272324077045	3.268193412925686	5.10221644602804	7.435370046755073	0.3148467182186613	1.4321603492499944
4300	-403.44016109742006	-349.89812378331726	-53.5420373141028	0.06781893688348867	1.0	0.0	1.0	1.0	0.0022162366642208228	0.9977837633357791	0.10862384360561093	0.039482791484396956	0.11581131877582526	0.04377409795560838	0.15421235719113371	0.3239431208108205	0.2141524701766041	0.0041603129548979274	0.0009875851095289103	0.01889920395788417	0.0003786388903731498	0.0011465719076371877	0.9743680779349181	5.960924476057005e-05	0.06796876223210281	0.931135045873416	0.0008961918944810486	3.327511747803582	1.0959001679027083	3.3559635366887006	2.8391033127976133	3.8237844898496363	0.3148467182186613	1.4321603492499944
4400	-400.1216716137795	-341.9735255183545	-58.14814609542498	0.06781893688348867	1.0	1.0	1.0	1.0	0.002368796837790491	0.9976312031622094	0.08161456865564339	0.012234186145396819	0.07384027817375124	0.10810322506940075	0.06691041096700051	0.32971645004755706	0.32758088094125026	0.00846454728130604	0.0016178158160089337	0.033120502121813784	0.005469086198032673	0.00746460910927873	0.9438094224465278	5.401702703205158e-05	0.018593432915090725	0.9812746950575132	0.00013187202739606017	3.160160948501585	2.551207644207793	3.364856729592006	3.839034152141853	6.746478277040555	0.259952579298924	1.328312697372109
