it	posterior	likelihood	prior	mean_r	I_endemism	I_bm	I_body_size_change	I_island_type	m_endemism_0	m_endemism_1	m_bm_0	m_bm_1	m_bm_2	m_bm_3	m_bm_4	m_bm_5	m_bm_6	m_body_size_change_0	m_body_size_change_1	m_body_size_change_2	m_body_size_change_3	m_body_size_change_4	m_body_size_change_5	m_body_size_change_6	m_island_type_0	m_island_type_1	m_island_type_2	sd_endemism	sd_bm	sd_body_size_change	sd_island_type	beta_hp	pre_sapiens_effect_log10	sapiens_effect_log10
2000	-280.713021461868	-232.64811066747262	-48.06491079439535	0.20279192970605	1.0	0.0	0.0	1.0	0.04029032376266704	0.9597096762373329	0.04297787152074814	0.01612520300139303	0.24320203715404273	0.037827283677807216	0.0882207145131281	0.4938818283120466	0.07776506182083423	0.06118079931341882	0.18297575018169174	0.09561641573551419	0.11284321358287937	0.05443063525925873	0.4811979452212542	0.011755240705983099	0.010073149529349417	0.9859162550525842	0.004010595418066361	2.2318919389807164	0.9685555432752634	1.2443214134232006	2.281377145632776	1.0362508155267713	-0.051883298962718885	1.1079976299981311
2100	-276.3714121993729	-229.16768014176358	-47.20373205760934	0.19280949684740525	1.0	1.0	0.0	1.0	0.04029032376266704	0.9597096762373329	0.10799121171324569	0.04006854754732524	0.051341474365524185	0.06755325365704437	0.28523463949156863	0.31349093602994493	0.13431993719534693	0.07029625700411025	0.1246055030507184	0.06637288166795915	0.036731938891762475	0.4195220353822296	0.24507515851095266	0.037396225492267426	0.007925172468315983	0.9862009462122903	0.005873881319393728	4.389396423829043	1.1962550649229924	1.1797342429222197	1.7042344002744492	3.12513228641557	0.012795651998831425	1.3148081649805266
2200	-274.3563184224069	-229.3615348046145	-44.994783617792386	0.19280949684740525	1.0	0.0	0.0	1.0	0.030936203776288824	0.9690637962237112	0.1223595180657904	0.13897889711150976	0.07369366618029148	0.07369033268075122	0.3445374293019825	0.06605343545885638	0.18068672120081836	0.052942121563660516	0.07972886889676681	0.1643040858864478	0.01922073834505491	0.42732123981540493	0.2162471986443904	0.040235746848274516	0.013050956166939262	0.9793153928842946	0.007633650948766118	3.8508372838270053	0.80778578796788	0.8035534300475676	2.1705609251250015	2.2412379325914547	0.026407081559114826	1.2579947612841016
2300	-271.9083329737765	-226.942134600259	-44.96619837351748	0.19280949684740525	1.0	0.0	0.0	1.0	0.01995961636154631	0.9800403836384537	0.1341039290764535	0.2596300255741094	0.1410855865408842	0.04501581068003951	0.12270510644171524	0.06455116318352705	0.2329083785032713	0.04667258951402715	0.12643921567097288	0.34807700959750354	0.08892331247074367	0.20416584417789613	0.09588700883673305	0.08983501973212363	0.04407513249987481	0.9506851249745987	0.005239742525526519	1.4003068935650222	0.7841094248673561	1.0598537479353598	1.3174280560131848	1.4056722387767235	0.2860315186324185	1.1336254792277325
2400	-270.59279624806146	-225.06698993659546	-45.525806311465985	0.19280949684740525	1.0	0.0	0.0	1.0	0.00423480292081533	0.9957651970791846	0.13688492808420416	0.29065780751262915	0.2382083733965327	0.09532248184981726	0.12850939427716077	0.030848179461275074	0.07956883541838096	0.08724712825670644	0.11274633458412905	0.2556843542425546	0.0654657849099205	0.16610165992068987	0.14229131152221294	0.17046342656378646	0.0009187966202205971	0.9983979505547383	0.0006832528250412438	3.1049104932688305	1.3097080691026768	1.2737851847815225	2.5123802977223315	6.814737605430201	0.3480045031819775	1.2390556353700646
2500	-273.8881923602002	-225.11322259084142	-48.77496976935881	0.19280949684740525	1.0	0.0	0.0	1.0	0.0036168104216465578	0.9963831895783534	0.18414473705440026	0.1535301137000851	0.141954913898363	0.10997532364125849	0.1502532651019176	0.018161057348925473	0.24198058925505012	0.06345508965119803	0.10826261454908412	0.4554458614049837	0.04761345540591746	0.10248419091255777	0.10348888392821719	0.11924990414804172	0.0029014303317943515	0.9962308382379382	0.0008677314302674203	2.6341409980328896	1.1233099552490922	0.6999099908320883	3.894764006103807	3.7160140073953247	0.3480045031819775	1.2390556353700646
2600	-295.1629402148204	-248.2714748069368	-46.89146540788362	0.18568992399648984	1.0	0.0	0.0	1.0	0.0006193584984395723	0.9993806415015605	0.14461377530846575	0.1740737546472258	0.10544933289527161	0.24831701957005645	0.04647071650291088	0.018156814856948374	0.262918586219121	0.05703750870413112	0.17650783185638352	0.4295768292957552	0.02721911717617282	0.17963764211330988	0.01727399026228089	0.11274708059196667	0.0038642366921314403	0.9953863569282474	0.0007494063796211658	5.583966670020641	1.586589028971486	1.427090116633745	3.456694918536115	5.158742827339354	0.46815423661778965	1.5680598281371836
2700	-274.751537192173	-224.40988967779353	-50.341647514379446	0.18089741897668124	1.0	0.0	0.0	1.0	0.0008662223392659881	0.9991337776607341	0.17845831038431817	0.3628151830111195	0.08814441142835056	0.16130546527331524	0.060277384304739924	0.006437572670175369	0.14256167292798128	0.05167967033201826	0.11038052508946326	0.16473707532521487	0.016683095978731723	0.6006057950513163	0.029922083044610498	0.02599175517864513	0.006328885413731797	0.9891295044519124	0.0045416101343558925	2.8337719639739554	1.8126424035493895	1.0585029893806266	2.9855563315792053	6.134348972796886	0.1483380465460029	1.2418801859942332
2800	-275.16164094286495	-225.26874064690386	-49.892900295961084	0.1699629793668005	1.0	0.0	0.0	1.0	0.002301002607964092	0.9976989973920358	0.21172454076029984	0.15585245731548097	0.10848102607932922	0.3254727692452281	0.14318713227201943	0.007988313353357831	0.0472937609742848	0.05399621081143472	0.02027127769038708	0.21608607899207655	0.021757602087033475	0.6380932229930897	0.04445583201345044	0.005339775412528191	0.025204661067420576	0.9657045854984866	0.009090753434092784	3.4662955111802143	1.9517124827245615	2.31431086146262	2.970408308579389	16.97884454450137	0.21342383861403755	1.3580808674594285
2900	-277.07304428386027	-223.53185662130954	-53.541187662550726	0.1699629793668005	1.0	0.0	0.0	1.0	0.00391177212195976	0.9960882278780402	0.18273947046814293	0.5366696345835595	0.011913923095581385	0.0894314206375258	0.1636653756651014	0.011778262295321862	0.0038019132547671705	0.02359946764140905	0.02388749964804569	0.03636243577444324	0.0069913511126465325	0.8896479022865265	0.018412141512200483	0.001099202024728624	0.003255812230481265	0.9952437483394891	0.001500439430029512	6.514884030506829	1.8386701918950223	1.8572508205820446	2.4475593200856256	7.52007876517895	0.29518557721006733	1.3487846781891035
3000	-274.7284054029717	-222.972180258499	-51.75622514447267	0.16351788857397243	1.0	0.0	0.0	1.0	0.003924374115930328	0.9960756258840697	0.2565841983873799	0.24800754237254508	0.046500533513296916	0.032215063055809956	0.3988830317081243	0.010558108777986151	0.007251522184857692	0.05922886405784514	0.00311607418010646	0.08173469712372927	0.06306384136369501	0.7681515370880564	0.019934410017834664	0.004770576168733136	0.004629299461607053	0.9949330075635282	0.00043769297486485713	3.8256325173937573	2.0001443461218664	2.044009389667462	4.699599284699873	9.202036014771583	0.29518557721006733	1.3487846781891035
3100	-314.8954861603516	-261.1962708845666	-53.699215275785	0.16351788857397243	1.0	0.0	0.0	1.0	0.0027795279743776462	0.9972204720256223	0.18417609832475476	0.15860308491275404	0.021690667913317144	0.019054247182130873	0.5770039769084422	0.034806990296480725	0.004664934462120254	0.03473015074023762	0.0011140561252648744	0.07072848292117791	0.04317381873247271	0.8162536096721534	0.03344317002220081	0.0005567117864927468	0.0021194428127197075	0.9977577092456287	0.0001228479416515557	3.949921287262319	2.0402407794337956	3.190546836219845	3.5815101718316615	7.901333380864558	0.26138124890761294	1.7249052216524001
3200	-278.6989772931952	-226.87740018185832	-51.821577111336836	0.16351788857397243	1.0	0.0	0.0	1.0	0.00029599829479319155	0.9997040017052068	0.23895724074811253	0.03861363788163551	0.26376607180191636	0.11122807615652332	0.2755695048730658	0.03013318820429273	0.0417322803344538	0.1174859696245463	0.004499183182566966	0.10650836874063019	0.2303845857478642	0.454789420308142	0.08314739460619228	0.0031850777900580773	0.0017204669957736397	0.9981846170473441	9.491595688235345e-05	7.555960331215211	2.3302841194994888	3.467061190949657	3.476244285002475	13.743275411383635	0.29951199588188426	1.4582375901146485
3300	-273.08988105127605	-222.5379222211336	-50.55195883014241	0.16351788857397243	1.0	0.0	0.0	1.0	0.00010452353767259589	0.9998954764623275	0.1424793822377638	0.0787211022925174	0.5545508676707	0.08519633659234632	0.08579131316745889	0.04024824637385865	0.013012751665354835	0.20614101522121034	0.0035743013462107088	0.11594479973099127	0.23790020695614258	0.2620456859191419	0.1595202179405413	0.014873772885761942	0.0035795630073754406	0.9957556074959102	0.0006648294967143077	5.0730336271917915	1.5142605720801174	2.3579575697571817	3.4339234703897286	5.3420568524410665	0.3725122025890975	1.3216880447169317
3400	-281.426713710899	-229.10872960412922	-52.317984106769764	0.16990592641739855	1.0	0.0	0.0	1.0	0.00013969019223491967	0.9998603098077651	0.1548266686796801	0.09175354337969474	0.2578405843774584	0.26380622028856404	0.09155414322825865	0.11497477169082913	0.025244068355515084	0.13903170487759034	0.003760486144054674	0.09093508629196369	0.16618512930135648	0.46147213611761234	0.10067298138672044	0.037942475880702035	0.005922226855953562	0.9920397219879963	0.0020380511560502087	4.783119836195253	2.145400462172341	1.4371890123643851	2.0467546191950103	11.874283493924992	0.3301995063392302	1.0281775767351218
3500	-279.63408065025897	-229.23849969900687	-50.39558095125211	0.17301654928120846	1.0	0.0	1.0	1.0	0.0009377569885106046	0.9990622430114894	0.09970540146554706	0.1892987370126753	0.36985078340590405	0.053414847679999565	0.15177627602676114	0.06895593344537754	0.06699802096373518	0.18215861093723912	0.05852833569901378	0.008338046948249217	0.08217611756958365	0.3984460159112699	0.2271578925176104	0.043194980417033985	0.003978082965008487	0.9954342606674905	0.0005876563675010887	2.7436708636372544	1.4544402243915955	1.7411578997890869	3.70781339309171	4.886065573824772	-0.04823844293858151	1.2297110627675252
3600	-272.8278469210484	-222.55988994909646	-50.26795697195192	0.15743768923286292	1.0	0.0	0.0	1.0	0.001236934072090707	0.9987630659279093	0.06137899407634719	0.05706310613191126	0.25932459532482566	0.02057736473382964	0.515099755207648	0.035987557765585626	0.05056862675985248	0.12493110485402095	0.05671512221866636	0.006907433372298477	0.0220441464210046	0.6483484545466954	0.06401710886219848	0.07703662972511569	0.006532184271154617	0.9928849199978069	0.0005828957310386157	2.690761485374551	1.15472036857549	1.3050537965718192	2.4138508765076443	3.0256295000528297	0.4101599233143216	1.2962583450317455
3700	-271.2322486491033	-223.51073037583308	-47.72151827327026	0.16523664489192544	1.0	0.0	0.0	1.0	0.0014711704460083576	0.9985288295539917	0.05830259402011942	0.1020478535284909	0.07187290587244528	0.06961278071753821	0.6155185872928586	0.045828444300618866	0.03681683426792867	0.19500226997988918	0.14437955163707528	0.018986031674189875	0.10774702678349977	0.27595953450287297	0.07533864866249172	0.18258693675998136	0.01071135998548759	0.987492350868505	0.001796289146007367	2.5681766331979756	1.449857070229594	1.0642319868688463	2.0171421272337	2.1451253587617805	0.20589172363252803	1.3107578130005861
3800	-272.5669040068853	-223.44556284890723	-49.12134115797807	0.16523664489192544	1.0	0.0	0.0	1.0	0.0004825768367797271	0.9995174231632203	0.056425352845129034	0.09876209179382496	0.10703346334692251	0.06312441002013855	0.5956999693487011	0.04092270278513059	0.03803200986015337	0.1640936279077592	0.17889203930307532	0.062275090072968234	0.022759516111886504	0.14497260394858877	0.2162534827255589	0.21075363993016297	0.01048445200391512	0.9886686260385898	0.0008469219574950748	2.6222865887232585	1.0912949192555736	1.2485072790486575	3.8922736612356608	1.3153492059443912	0.20589172363252803	1.3107578130005861
3900	-316.37447479993386	-266.31032632309785	-50.06414847683603	0.16401704988414958	1.0	0.0	1.0	1.0	0.0005266994367757096	0.9994733005632243	0.0302687738482362	0.10225722010098211	0.09488844069238563	0.04002338054911643	0.5018646031216198	0.05248414367471695	0.1782134380129429	0.0930022749904558	0.14738939294521092	0.013811497098155389	0.021285313212873105	0.08114059255444842	0.31103582918849865	0.3323351000103579	0.06881674043901242	0.9193184104306671	0.011864849130320324	3.7477845953479396	1.1931195716086833	1.4859114363020054	2.206012286548405	3.63307724288707	0.868238737582842	1.0016394178254384
4000	-274.4002048202251	-219.2808722126821	-55.119332607542965	0.15227552849725137	1.0	0.0	1.0	1.0	0.0013822819999781996	0.9986177180000219	0.024962080547087796	0.46676962633976193	0.03586881780822829	0.020245197202854236	0.1957754784159957	0.010744552999101936	0.24563424668697015	0.026507717193849353	0.015415993039704269	0.00025113340299240996	0.0018192786931196952	0.024720194976722516	0.23250086665033898	0.6987848160432728	0.08811181191185231	0.8843064379750583	0.02758175011308954	3.4623821335904847	1.273269669710617	2.4653649888926354	1.6388316079081864	4.850615864393223	0.2443451557545273	1.3567407775997715
4100	-284.555110066299	-227.7954374223831	-56.75967264391591	0.15179701608964885	1.0	0.0	1.0	1.0	0.0008651705811358288	0.9991348294188642	0.014437922059867738	0.35790670570215066	0.02380332017761639	0.013173544317949959	0.1562700962893377	0.004035659775884596	0.43037275167719297	0.036382630145085845	0.009600846937632568	0.001309468095279284	0.0019467935418950421	0.032741436871050446	0.5373299740543955	0.3806888503546612	0.07972273733712922	0.8922662094217823	0.02801105324108856	3.1661312745567347	1.4770472276766509	1.9232938222066025	1.930978299095691	7.493371398829918	-0.045618490783336074	1.287801760708877
4200	-271.75644934050473	-214.0184284031181	-57.73802093738666	0.148813959051369	1.0	1.0	1.0	1.0	0.00150933123710335	0.9984906687628967	0.019566635591319805	0.48334230654410676	0.020518533234670254	0.027670719282053564	0.042854670995022145	0.012677334053499474	0.39336980029932805	0.0450275439445099	0.04634885434505719	0.0021519068836108376	0.02328989276459885	0.045124253736701585	0.5328776127015287	0.3051799356239929	0.015593895013265305	0.9743402705676634	0.010065834419071345	5.023680068062805	4.210756487104978	1.70767683522805	3.4345735074647212	8.34790996087851	0.44186051584154834	1.3850434684846824
4300	-292.9522298448161	-237.23342915260218	-55.718800692213875	0.148813959051369	1.0	0.0	1.0	1.0	0.01525916148768491	0.9847408385123151	0.023190688318004724	0.2804578736297673	0.02311523352213641	0.09728378961591833	0.09081624154343226	0.013092534298626841	0.4720436390721141	0.06202184902235175	0.09856657685976865	0.003432147796609904	0.03987230022501007	0.12780509854439911	0.5999797047771153	0.06832232277474529	0.0011202559834641705	0.9987506682653428	0.00012907575119306812	2.2274528088534558	1.417735600224813	1.2772601310834406	2.2842690644276877	4.079718742816931	0.5927146083947349	1.6494041382351592
4400	-280.12661147591643	-225.67648884048515	-54.45012263543131	0.14738026598571347	1.0	0.0	1.0	1.0	0.04083223727582764	0.9591677627241724	0.012020044674295292	0.12568049133878145	0.0017532361887996257	0.05121555268293095	0.06673454906193692	0.02432820868861106	0.7182679173646446	0.016276492409809697	0.02658093694259228	0.007664243966026796	0.011635052561543728	0.014545463843882427	0.9192600058272401	0.004037804448904981	0.0011919585534735067	0.9985938275956406	0.00021421385088594172	2.3513996604476333	2.4662559145340057	2.574250907945246	2.7610806115169955	11.261225515432006	0.6919917073584558	1.4394717758617062
