it	posterior	likelihood	prior	mean_r	I_endemism	I_bm	I_body_size_change	I_island_type	m_endemism_0	m_endemism_1	m_bm_0	m_bm_1	m_bm_2	m_bm_3	m_bm_4	m_bm_5	m_bm_6	m_body_size_change_0	m_body_size_change_1	m_body_size_change_2	m_body_size_change_3	m_body_size_change_4	m_body_size_change_5	m_body_size_change_6	m_island_type_0	m_island_type_1	m_island_type_2	sd_endemism	sd_bm	sd_body_size_change	sd_island_type	beta_hp	pre_sapiens_effect_log10	sapiens_effect_log10
2000	-286.1582502987343	-248.3441132099831	-37.81413708875119	0.23688207952724427	1.0	0.0	0.0	1.0	0.10861273318988836	0.8913872668101116	0.11990181139972325	0.39729499466799045	0.05332038027886957	0.09707250870910134	0.10284263868048618	0.16630740988473885	0.06326025637909026	0.1647604852267364	0.18494092472040674	0.10422579155026471	0.1264177591703176	0.1566392528575735	0.12485508447290974	0.13816070200179145	0.01846127045861125	0.9608272297851328	0.020711499756255917	1.0045487166778466	0.8091350524091853	0.5528058461227676	1.3339820064757946	1.0335111048970065	0.00032719042680409705	1.0831192837892212
2100	-284.24272971170404	-243.0735303107144	-41.16919940098964	0.21938467311544643	1.0	0.0	0.0	1.0	0.10828257340037209	0.8917174265996279	0.17149700552161395	0.12111193133609371	0.028344882784541912	0.13691894597874082	0.02820361944796151	0.3736680924669788	0.1402555224640694	0.13599171435385493	0.24075731274916928	0.14285618360855085	0.10568252816361277	0.15812003157086077	0.1350120556817539	0.0815801738721975	0.014720133946576711	0.9804742122060789	0.004805653847344486	1.0721080595679335	1.5084151458882225	0.5338172725749304	1.994903141900487	1.2198877654742826	0.23243245896300485	0.9561766454941801
2200	-289.85526143093006	-244.87814197443117	-44.977119456498905	0.21938467311544643	1.0	0.0	0.0	1.0	0.08373207098440807	0.916267929015592	0.14171170885849804	0.22817127496111422	0.05324723451409311	0.0452705817777874	0.018875642728133763	0.42167994069802284	0.0910436164623507	0.12444280556908519	0.13038375571596109	0.19180988140870894	0.09670758521429752	0.14469190596531709	0.20155644057842448	0.11040762554820582	0.02234735510461363	0.9393089731166674	0.0383436717787191	1.9810869960920945	1.3957284755594872	0.6578369458258946	0.9224891183452477	1.8770264209196148	0.06132436179088746	1.123384289461737
2300	-284.00021983274104	-235.44162036408068	-48.55859946866038	0.21094106691279374	1.0	1.0	0.0	1.0	0.033452623773082384	0.9665473762269176	0.033872514436790374	0.09164760308023581	0.06736868966898257	0.02282224834589916	0.006534950477237342	0.7533609985494353	0.024392995441419544	0.12153260374191213	0.32933731361474705	0.28180275181426806	0.06564227289076417	0.07103455152366418	0.06615013343549256	0.064500372979152	0.009520501269023948	0.984843328256566	0.005636170474409962	1.6580667187644231	1.3279647857369141	0.7520220512355066	2.1538232670116	1.3885306770049335	0.06132436179088746	1.123384289461737
2400	-286.9571864456373	-241.20476607519873	-45.75242037043859	0.21094106691279374	1.0	0.0	0.0	1.0	0.02549646139498712	0.9745035386050128	0.03803950221438679	0.1935923060640636	0.049562673848161404	0.11191386957545454	0.015463829240534424	0.5578058811266569	0.03362193793074227	0.13513509329246967	0.19874752506858423	0.31334341554440753	0.05370488358214827	0.09347983655652777	0.15716195470462616	0.048427291251236466	0.010453622732321725	0.9747468805473078	0.014799496720370413	2.268625666306066	0.9170020911578601	0.8582556699411514	2.110367248638858	2.6751243039636847	0.36676225186557143	0.95943589300921
2500	-284.78592691434534	-239.24874072849423	-45.537186185851134	0.21094106691279374	1.0	0.0	0.0	1.0	0.007168831605092462	0.9928311683949075	0.04970950508022969	0.4271724056607431	0.10257967861611905	0.1429564208149204	0.006360951413056472	0.2270322893347832	0.044188749080148026	0.11990951359624595	0.25647201492334437	0.2974300662766254	0.06014458857566696	0.07489590652284152	0.1286160870398031	0.06253182306547264	0.0029397382137022177	0.9943905834845701	0.002669678301727645	3.291293201013245	1.6888095262689564	1.143016719764286	2.938749677357182	7.280456316845662	0.29588091722657234	0.9369544813026944
2600	-302.0440219150586	-254.23682442697685	-47.80719748808172	0.20613792675908046	1.0	0.0	0.0	1.0	0.012983482037998713	0.9870165179620013	0.05391290792647049	0.1122797976353211	0.3041237548202233	0.0776926839205267	0.09404585007369454	0.2989734695447141	0.05897153607904989	0.08470237916936929	0.09440683802700028	0.3234884040062021	0.039994323647345356	0.08581015443370277	0.3149746158675745	0.056623284848805605	0.006987484421470486	0.9907117813390895	0.0023007342394401145	1.936573222010971	1.3843973327246137	1.9327193664656261	4.819962326776618	10.55500423344864	-0.3403913088865869	1.1253489246034467
2700	-298.59146947277986	-240.9285149198588	-57.662954552921065	0.20613792675908046	1.0	0.0	1.0	1.0	0.0033209773008392915	0.9966790226991608	0.06512143784696933	0.23858986715339575	0.2189881760982829	0.11428642386951644	0.2060033185410309	0.12310223398998824	0.033908542500816555	0.039896445457592224	0.17646599102527807	0.14240291795030519	0.00989046232656489	0.011556795089490358	0.6019602505173927	0.017827137633376542	0.008653427595826026	0.9852254732840826	0.00612109912009131	1.5772847447684992	1.180864410230568	2.3832648846113194	2.052485171198521	9.582455405616875	-0.06002268899118823	1.1856245355007966
2800	-287.92522192323605	-236.68435888301758	-51.240863040218464	0.20853848971440786	1.0	0.0	1.0	1.0	0.002320369320052804	0.9976796306799472	0.07728147197639791	0.16170741189436297	0.22345385603407256	0.08989792254396813	0.14416494326046403	0.1220459881130202	0.18144840617771424	0.0092229855348534	0.014696935822359734	0.04191759655972091	0.0033321957352265854	0.004992648102245872	0.9199375090414893	0.005900129204104231	0.0067687843915411414	0.9916607527644162	0.0015704628440426382	3.557771882954057	1.2154823356164057	1.5226586744690052	3.611597443976351	6.60128443013653	0.40862134436588426	0.9048474109936994
2900	-282.42283092516107	-230.72045682160996	-51.702374103551115	0.1925204126390502	1.0	0.0	1.0	1.0	0.0061303334625836805	0.9938696665374164	0.0653384591891408	0.2738108326224198	0.10722160272504923	0.013703153211925329	0.21728928032663242	0.194795276944184	0.12784139498064848	0.006703873368339815	0.005324736204222381	0.03021375562214592	0.002269137178192623	0.0036256475145604898	0.9239150775782579	0.027947772534281046	0.01007062602417866	0.9887664199296297	0.0011629540461915294	3.5740085848021135	1.7828535267688406	1.9163219547369716	3.025789176102483	4.309434672843611	0.14468539582586099	1.054648623841555
3000	-282.9240210691083	-229.6818916187644	-53.24212945034388	0.18120714638116528	1.0	0.0	1.0	1.0	0.010117367762453222	0.9898826322375468	0.07102286210877903	0.1736440235392878	0.10137606674929084	0.012229093607106488	0.1840577332989666	0.37226735019218193	0.08540287050438729	0.00686889141518814	0.0031033067360169606	0.06574146244232405	0.005623795834999919	0.004553467394853321	0.8797650994799873	0.03434397669663028	0.00954223940477744	0.9884461480290958	0.0020116125661267283	2.0096851565091636	1.0481925056037293	2.3644809081007114	2.0400553776789394	3.2993124774773404	0.20431265682747532	1.2030028196182931
3100	-294.41148514024695	-243.82854694766746	-50.58293819257948	0.18120714638116528	1.0	0.0	1.0	1.0	0.017359220577541416	0.9826407794224585	0.1001610528024593	0.06591644477713894	0.21419804619913563	0.012411916343699482	0.1022371440218716	0.4428860284777281	0.062189367377967104	0.010900860918414178	0.0009548663473547425	0.1062472560112858	0.02277986055291945	0.02391622789247337	0.8165236904770908	0.018677237800461616	0.01619120983913637	0.9825567311580129	0.001252059002850721	2.86413761438604	1.671726701660254	2.387030105645361	2.212432120218092	7.005793417045706	0.27752382911093293	0.7900266907438589
3200	-281.99453649072547	-232.14571631586546	-49.84882017486003	0.18120714638116528	1.0	1.0	0.0	1.0	0.019293295542925016	0.980706704457075	0.05122521190703049	0.028339495808044027	0.061686187128438166	0.018709951526060222	0.05930302527297785	0.7437103357419338	0.03702579261551541	0.022556379437591857	0.003407885945536491	0.19729105042030995	0.010281707079029957	0.07217831809328787	0.6613303796315281	0.03295427939271581	0.04067543804393933	0.9500960655284152	0.009228496427645332	3.162153275638377	1.961812580976419	2.4202128960842924	2.3818779922514284	4.179818080769641	0.28511325394035897	1.036743363124642
3300	-281.13480134247925	-224.81578109496886	-56.31902024751042	0.18356096044842066	1.0	1.0	1.0	1.0	0.010836378794914706	0.9891636212050853	0.014310916458046089	0.006424007223157966	0.012009019447321464	0.010760751272517433	0.053068821110597866	0.8878125507031571	0.01561393378520198	0.0051234792754416255	0.0011006518892901088	0.017003626144450792	0.003890093399852058	0.035914416316880284	0.9332076417710655	0.0037600912030195154	0.027870435342075502	0.9687477553975253	0.003381809260399097	4.463074725993408	2.7460945013742344	1.9710864760706917	3.149717785184321	10.089502936540146	0.11755611266585764	1.124436573063538
3400	-298.0198101914136	-238.9818750275951	-59.037935163818545	0.18356096044842066	1.0	1.0	1.0	1.0	0.007459843704666603	0.9925401562953334	0.006030134017848336	0.030681596472159883	0.007902034759872093	0.008547710337021838	0.06275418620971326	0.8816663701531151	0.0024179680502694127	0.005564697446191275	0.0009111418065444293	0.025508447630275398	0.046483997714413104	0.04479016032480763	0.8577399047047354	0.01900165037303277	0.01749406328384205	0.9792529832473331	0.003252953468824792	3.685848241157817	1.738611872216018	2.2221956932153386	2.3634101609849747	8.614858300678694	0.5982241725077704	0.8884642589261164
3500	-288.6278187893112	-233.2490064379268	-55.37881235138441	0.18356096044842066	1.0	0.0	1.0	1.0	0.04993538680463751	0.9500646131953625	0.02275516166454358	0.0742063202407653	0.006814375164840526	0.06048068510412721	0.1543242867147116	0.6794222170758739	0.0019969540351377937	0.0023548625842924604	0.0009794120208284174	0.010260557195081897	0.01310011225054294	0.0036748842966409295	0.9662907622083341	0.003339409444279169	0.023242244185992928	0.9680388640356016	0.00871889177840553	2.862445682113864	2.587940563705751	2.195189085456525	1.651050419842174	10.929808857283748	0.3536207503225308	0.9670396970424346
3600	-290.32947324170016	-231.61431688045744	-58.715156361242734	0.20320512360831314	1.0	1.0	1.0	1.0	0.022864263719081252	0.9771357362809188	0.03604891034158199	0.11202749785542569	0.26349342627066247	0.13069866171381156	0.06348706456557461	0.39399274214540914	0.0002516971075345468	0.001150955793917208	0.0006817587450056911	0.008935207761390035	0.004514311724639208	0.0011685698770348054	0.9817951890332736	0.0017540070647395442	0.05827086987191038	0.9363924469348667	0.00533668319322291	3.5885342051655287	3.1466992358245793	3.70292806517003	1.9189523638511248	12.55747760770833	0.2935009869988448	0.9703961953033253
3700	-313.50014993933536	-254.51937385714345	-58.980776082191895	0.20320512360831314	1.0	0.0	1.0	1.0	0.007033715071879744	0.9929662849281202	0.028725045767847877	0.21371569389721143	0.32389384971346735	0.25267455794557464	0.09069087970332042	0.09004870592013024	0.0002512670524481173	0.004239246591156445	0.004624164546549224	0.010758486358573481	0.026081092754913472	0.0217801604113364	0.9164514921694855	0.016065357167985413	0.011614141064790513	0.9875165247210353	0.0008693342141739945	2.084722062984655	1.8729314276763545	3.4349643191030155	4.587705775520615	12.031230408875162	0.7367734312628119	1.09254563107511
3800	-301.8690606767267	-246.07487075284305	-55.79418992388366	0.194739675109395	1.0	0.0	1.0	1.0	0.005160858926795549	0.9948391410732045	0.03494028834188676	0.14609978279184802	0.08221006754932846	0.5826382832512866	0.04415542228920484	0.10990282473458493	5.333104186037452e-05	0.007623663187438867	0.005828969990700847	0.006774678713227421	0.07420179740306977	0.03431997661827048	0.8589136321350865	0.012337281952206007	0.015436387241290397	0.9773363673712246	0.007227245387485066	4.976312354659425	3.7304518063375642	2.326469857954432	3.281406087873147	18.424248604874485	0.6858390020392195	1.1593913348501839
3900	-285.55120622517154	-227.14863437642526	-58.40257184874629	0.17731492412338404	1.0	0.0	1.0	1.0	0.011111290137567408	0.9888887098624326	0.02062894233441568	0.03358826096388625	0.17407682240228867	0.5305367530325381	0.04593626197621584	0.19506489138286448	0.00016806790779097617	0.01224035646303732	0.015554930953510243	0.004632645522719051	0.1624211215985802	0.015739896848455108	0.7635040424202946	0.025907006193403373	0.005304248665333348	0.9932515705070579	0.001444180827608809	4.124123893115935	2.0867969219442513	1.7596012948822377	1.6854577240867141	4.579097300852137	0.4047707424218517	1.1722331611819214
4000	-300.9433918424364	-246.20161181710463	-54.74178002533182	0.16738193853553496	1.0	0.0	1.0	1.0	0.049000594856635486	0.9509994051433645	0.026360745499744462	0.11032122749336805	0.055432405626675244	0.4032199920673484	0.04439481812126312	0.3600775157219324	0.00019329546966827404	0.007896847624665948	0.010310825216769123	0.002942392789964763	0.0345967102222726	0.006857500598226386	0.9232568296189818	0.014138893929119389	0.003204125543072494	0.9953443242572221	0.0014515501997053022	3.0241163932164676	2.3049521220455143	1.9374700078239557	4.274212197664739	9.148410907594442	0.5781292025800931	1.4742421340629988
4100	-286.1748752852017	-231.6323217727695	-54.542553512432214	0.16233682661601723	1.0	0.0	1.0	1.0	0.029637733921501656	0.9703622660784983	0.05369734200449407	0.09833533534657711	0.06562260311264675	0.3542559919365277	0.07765972674022362	0.34953349095672853	0.0008955099028021145	0.00864340908270693	0.011640216764936095	0.002495205365451293	0.04300308417857101	0.0032926778077922423	0.8803764687607821	0.05054893803976031	0.018929509381298452	0.9775642063101647	0.003506284308536823	2.2473682075998127	2.1358056694971035	1.5181666182662956	2.5240284198402163	5.309498766017702	0.3744047503988403	1.3762281963847356
4200	-282.84248901258786	-229.65836556249423	-53.184123450093665	0.16320759322604683	1.0	0.0	1.0	1.0	0.04428441550468366	0.9557155844953164	0.05792354554235176	0.18216571174874166	0.06515651220498729	0.06380254628249812	0.10492322803981007	0.5246997456414437	0.0013287105401674697	0.012781401816989972	0.026419269113228647	0.008911187863059602	0.056134202160505964	0.0009580641082445584	0.889798891532308	0.004996983405663224	0.03973071764309387	0.9501084071471441	0.01016087520976199	4.473752889779452	1.6205062267397898	2.42329424201775	1.8266629872419675	8.919156671534616	0.42952858858634624	1.2649724432965386
4300	-282.6324221509274	-227.60010864875915	-55.0323135021683	0.16320759322604683	1.0	0.0	1.0	1.0	0.018111441082839654	0.9818885589171603	0.030620766562146275	0.12240920355693793	0.03604521886226284	0.015889713546012273	0.07063256105213506	0.7231258017790613	0.0012767346414442903	0.0036090186827665237	0.0035745007494195624	0.0027175802084211764	0.016830078844081272	0.0003553496930236832	0.9719361203288607	0.0009773514934270156	0.04273875830758221	0.9487363161421142	0.008524925550303548	4.0626078360717806	2.698238693525147	3.3136301947270606	1.757233789569161	4.555689278877464	0.30385982156507924	1.2065969057200294
4400	-286.72134002652393	-229.3716993538412	-57.34964067268272	0.16783689517727074	1.0	1.0	1.0	1.0	0.009127199439190537	0.9908728005608095	0.04032441118903638	0.08590861027952722	0.08110431298501594	0.03654480399720365	0.07660855934908957	0.6780351908144562	0.001474111385671069	0.0035755855408955983	0.002059828878929818	0.0037612006777845448	0.008111672725454959	0.00047001664833858575	0.9805344721476102	0.0014872233809862098	0.04801784037165773	0.9179865306523525	0.033995628975989796	3.2251868196549647	1.956774247348049	3.0378171080386025	1.275931858486035	4.989758670961611	0.5941568391546279	1.1288853017921583
