mids,counts
-24.05332095,0.00032294
-24.10337989,0.000634744
-24.15343883,0.000200445
-24.20349777,0.000389755
-24.25355671,0.000222717
-24.30361566,0.000300668
-24.3536746,0.000178174
-24.40373354,0.000144766
-24.45379248,0.000924276
-24.50385142,0.000478842
-24.55391036,0.000757238
-24.6039693,0.000311804
-24.65402824,0.001158129
-24.70408718,0.001648107
-24.75414612,0.000812918
-24.80420506,0.00045657
-24.854264,0.001581292
-24.90432294,0.001648107
-24.95438188,0.00357461
-25.00444082,0.005957684
-25.05449976,0.007004454
-25.1045587,0.002494432
-25.15461765,0.007138085
-25.20467659,0.004743875
-25.25473553,0.003262806
-25.30479447,0.001458797
-25.35485341,0.00136971
-25.40491235,0.018652561
-25.45497129,0.001358575
-25.50503023,0.005278396
-25.55508917,0.001603563
-25.60514811,0.117004454
-25.65520705,0.014977728
-25.70526599,0.014420935
-25.75532493,0.039287305
-25.80538387,0.020668151
-25.85544281,0.082973274
-25.90550175,0.058819599
-25.95556069,0.040501114
-26.00561964,0.010979955
-26.05567858,0.038942094
-26.10573752,0.009020045
-26.15579646,0.041703786
-26.2058554,0.001347439
-26.25591434,0.021993318
-26.30597328,0.06935412
-26.35603222,0.006826281
-26.40609116,0.009365256
-26.4561501,0.000256125
-26.50620904,0.001414254
-26.55626798,0.002383073
-26.60632692,0.003062361
-26.65638586,0.000222717
-26.7064448,0.00096882
-26.75650374,0.002951002
-26.80656268,0.000467706
-26.85662163,0.000868597
-26.90668057,0.006191537
-26.95673951,0.096302895
-27.00679845,0.026893096
-27.05685739,0.109008909
-27.10691633,0.008730512
-27.15697527,0.014910913
-27.20703421,0.0105902
-27.25709315,0.003552339
-27.30715209,0.003541203
-27.35721103,0.018786192
-27.40726997,0.001436526
-27.45732891,0.016347439
-27.50738785,0.112461024
-27.55744679,0.033006682
-27.60750573,0.077216036
-27.65756467,0.011759465
-27.70762362,0.015244989
-27.75768256,0.004376392
-27.8077415,0.000367483
-27.85780044,0.016926503
-27.90785938,0.042138085
-27.95791832,0.000534521
-28.00797726,0.004109131
-28.0580362,0.002305122
-28.10809514,0.000367483
-28.15815408,0.001247216
-28.20821302,0.000556793
-28.25827196,0.000267261
-28.3083309,0.000233853
-28.35838984,0.000935412
-28.40844878,0.000155902
-28.45850772,0.000211581
-28.50856666,0.000155902
-28.55862561,0.000478842
-28.60868455,0.000167038
-28.65874349,0.000345212
-28.70880243,8.91E-05
-28.75886137,0.000211581
-28.80892031,0.000200445
-28.85897925,0.00136971
-28.90903819,0.005111359
-28.95909713,0.000122494
-29.00915607,0.000122494
-29.05921501,0.000167038
-29.10927395,0.001904232
-29.15933289,0.001091314
-29.20939183,0.000712695
-29.25945077,0.000267261
-29.30950971,0.000389755
-29.35956865,0.002505568
-29.4096276,0.006959911
-29.45968654,0.007438753
-29.50974548,0.015055679
-29.55980442,0.025434298
-29.60986336,0.053396437
-29.6599223,0.011848552
-29.70998124,0.002694878
-29.76004018,0.000957684
-29.81009912,0.000846325
-29.86015806,0.04876392
-29.910217,0.001469933
-29.96027594,0.144621381
-30.01033488,0.006269488
-30.06039382,0.000879733
-30.11045276,0.001124722
-30.1605117,0.005044543
-30.21057064,0.006325167
-30.26062959,0.000367483
-30.31068853,0.006948775
-30.36074747,0.000111359
-30.41080641,0.002672606
-30.46086535,0.00252784
-30.51092429,0.000712695
-30.56098323,0.003864143
-30.61104217,0.005122494
-30.66110111,0.004487751
-30.71116005,0.007717149
-30.76121899,0.005623608
-30.81127793,0.002260579
-30.86133687,0.001024499
-30.91139581,0.000902004
-30.96145475,0.000300668
-31.01151369,0.001124722
-31.06157263,0.000445434
-31.11163158,0.000657016
-31.16169052,0.000200445
-31.21174946,0.000267261
-31.2618084,0.000111359
-31.31186734,0.001503341
-31.36192628,7.80E-05
-31.41198522,8.91E-05
-31.46204416,0.000122494
-31.5121031,0.00018931
-31.56216204,0.000100223
-31.61222098,0.00018931
-31.66227992,0.000111359
-31.71233886,5.57E-05
-31.7623978,6.68E-05
-31.81245674,4.45E-05
-31.86251568,0.000122494
-31.91257462,7.80E-05
-31.96263357,6.68E-05
-32.01269251,0.000122494
-32.06275145,6.68E-05
-32.11281039,8.91E-05
-32.16286933,6.68E-05
-32.21292827,0.001347439
-32.26298721,0.00013363
-32.31304615,7.80E-05
-32.36310509,0.000155902
-32.41316403,4.45E-05
-32.46322297,6.68E-05
-32.51328191,8.91E-05
-32.56334085,4.45E-05
-32.61339979,0.000244989
-32.66345873,0.000311804
-32.71351767,0.000222717
-32.76357661,0.000100223
-32.81363556,0.000824053
-32.8636945,0.000946548
-32.91375344,0.003541203
-32.96381238,8.91E-05
-33.01387132,0.001336303
-33.06393026,0.002895323
-33.1139892,0.00045657
-33.16404814,0.100512249
-33.21410708,0.00486637
-33.26416602,0.000634744
-33.31422496,0.00110245
-33.3642839,0.002706013
-33.41434284,0.000111359
-33.46440178,0.042438753
-33.51446072,0.104554566
-33.56451966,0.000100223
-33.6145786,0.001057906
-33.66463755,0.005746102
-33.71469649,0.092171492
-33.76475543,0.001158129
-33.81481437,0.006391982
-33.86487331,0.000100223
-33.91493225,0.000979955
-33.96499119,0.016971047
-34.01505013,4.45E-05
-34.06510907,0.02545657
-34.11516801,0.002093541
-34.16522695,0.013017817
-34.21528589,0.050601336
-34.26534483,0.000100223
-34.31540377,0.008908686
-34.36546271,0.000222717
-34.41552165,0.000122494
-34.46558059,0.000211581
-34.51563954,6.68E-05
-34.56569848,0.00013363
-34.61575742,3.34E-05
-34.66581636,8.91E-05
-34.7158753,7.80E-05
-34.76593424,6.68E-05
-34.81599318,0.012394209
-34.86605212,0.000111359
-34.91611106,8.91E-05
-34.96617,0.000289532
-35.01622894,0.00018931
-35.06628788,0.077193764
-35.11634682,4.45E-05
-35.16640576,0.001336303
-35.2164647,0.000356347
-35.26652364,0.00077951
-35.31658258,0.085768374
-35.36664153,0.052973274
-35.41670047,0.000445434
-35.46675941,0.004387528
-35.51681835,0.030022272
-35.56687729,0.000389755
-35.61693623,0.000367483
-35.66699517,0.019532294
-35.71705411,0.01408686
-35.76711305,0.001013363
-35.81717199,0.000244989
-35.86723093,0.000523385
-35.91728987,0.000200445
-35.96734881,0.002104677
-36.01740775,0.00018931
-36.06746669,0.023641425
-36.11752563,0.000155902
-36.16758457,0.000155902
-36.21764352,0.000178174
-36.26770246,0.000244989
-36.3177614,0.000244989
-36.36782034,0.000167038
-36.41787928,0.000178174
-36.46793822,0.000144766
-36.51799716,0.00018931
-36.5680561,0.000979955
-36.61811504,0.000111359
-36.66817398,0.004131403
-36.71823292,0.000167038
-36.76829186,0.000144766
-36.8183508,0.000746102
-36.86840974,0.000244989
-36.91846868,0.000111359
-36.96852762,0.000211581
-37.01858656,0.000144766
-37.06864551,0.000144766
-37.11870445,8.91E-05
-37.16876339,8.91E-05
-37.21882233,8.91E-05
-37.26888127,0.000178174
-37.31894021,0.000155902
-37.36899915,0.00013363
-37.41905809,0.000200445
-37.46911703,0.000122494
-37.51917597,0.000178174
-37.56923491,8.91E-05
-37.61929385,0.000111359
-37.66935279,0.000155902
-37.71941173,0.000122494
-37.76947067,0.000111359
-37.81952961,8.91E-05
-37.86958855,0.000167038
-37.91964749,0.000111359
-37.96970644,8.91E-05
-38.01976538,0.000100223
-38.06982432,6.68E-05
-38.11988326,5.57E-05
-38.1699422,7.80E-05
-38.22000114,0.000345212
-38.27006008,0.00013363
-38.32011902,0.000167038
-38.37017796,7.80E-05
-38.4202369,7.80E-05
-38.47029584,7.80E-05
-38.52035478,0.00013363
-38.57041372,0.000100223
-38.62047266,0.000122494
-38.6705316,0.000122494
-38.72059054,4.45E-05
-38.77064948,0.000178174
-38.82070843,0.000122494
-38.87076737,0.000100223
-38.92082631,0.00013363
-38.97088525,0.000155902
-39.02094419,0.000111359
-39.07100313,7.80E-05
-39.12106207,0.00018931
-39.17112101,0.000100223
-39.22117995,0.000111359
-39.27123889,4.45E-05
-39.32129783,0.000122494
-39.37135677,6.68E-05
-39.42141571,0.00344098
-39.47147465,8.91E-05
-39.52153359,0.000111359
-39.57159253,6.68E-05
-39.62165147,0.000100223
-39.67171042,0.000256125
-39.72176936,0.000345212
-39.7718283,0.000100223
-39.82188724,5.57E-05
-39.87194618,0.000935412
-39.92200512,0.000144766
-39.97206406,0.018708241
-40.022123,0.00013363
-40.07218194,3.34E-05
-40.12224088,5.57E-05
-40.17229982,6.68E-05
-40.22235876,0.00013363
-40.2724177,0.00032294
-40.32247664,7.80E-05
-40.37253558,4.45E-05
-40.42259452,8.91E-05
-40.47265346,0.000467706
-40.52271241,1.11E-05
-40.57277135,4.45E-05
-40.62283029,0.000144766
-40.67288923,6.68E-05
-40.72294817,0.031481069
-40.77300711,0.000812918
-40.82306605,0.009187082
-40.87312499,2.23E-05
-40.92318393,0.064554566
-40.97324287,0.005668151
-41.02330181,3.34E-05
-41.07336075,0.000111359
-41.12341969,0.000334076
-41.17347863,0.000111359
-41.22353757,2.23E-05
-41.27359651,8.91E-05
-41.32365545,0.005668151
-41.3737144,7.80E-05
-41.42377334,4.45E-05
-41.47383228,0.000178174
-41.52389122,3.34E-05
-41.57395016,0.021146993
-41.6240091,0.0177951
-41.67406804,8.91E-05
-41.72412698,6.68E-05
-41.77418592,7.80E-05
-41.82424486,5.57E-05
-41.8743038,5.57E-05
-41.92436274,0.003240535
-41.97442168,7.80E-05
-42.02448062,3.34E-05
-42.07453956,0.000100223
-42.1245985,8.91E-05
-42.17465744,0.000111359
-42.22471639,0.001302895
-42.27477533,5.57E-05
-42.32483427,8.91E-05
-42.37489321,0.000211581
-42.42495215,5.57E-05
-42.47501109,0.001893096
-42.52507003,6.68E-05
-42.57512897,5.57E-05
-42.62518791,5.57E-05
-42.67524685,0.000122494
-42.72530579,7.80E-05
-42.77536473,0.00013363
-42.82542367,0.000144766
-42.87548261,0.00013363
-42.92554155,6.68E-05
-42.97560049,0.000100223
-43.02565943,6.68E-05
-43.07571838,0.000267261
-43.12577732,0.00045657
-43.17583626,0.000100223
-43.2258952,0.000144766
-43.27595414,6.68E-05
-43.32601308,4.45E-05
-43.37607202,5.57E-05
-43.42613096,0.000178174
-43.4761899,0.00013363
-43.52624884,6.68E-05
-43.57630778,0.000222717
-43.62636672,7.80E-05
-43.67642566,5.57E-05
-43.7264846,2.23E-05
-43.77654354,2.23E-05
-43.82660248,4.45E-05
-43.87666142,3.34E-05
-43.92672037,4.45E-05
-43.97677931,0.000122494
-44.02683825,8.91E-05
-44.07689719,3.34E-05
-44.12695613,0.000122494
-44.17701507,0.000334076
-44.22707401,0.000111359
-44.27713295,5.57E-05
-44.32719189,2.23E-05
-44.37725083,0.00013363
-44.42730977,8.91E-05
-44.47736871,6.68E-05
-44.52742765,7.80E-05
-44.57748659,3.34E-05
-44.62754553,6.68E-05
-44.67760447,7.80E-05
-44.72766341,3.34E-05
-44.77772236,8.91E-05
-44.8277813,3.34E-05
-44.87784024,5.57E-05
-44.92789918,6.68E-05
-44.97795812,5.57E-05
-45.02801706,0.000167038
-45.078076,0.00064588
-45.12813494,0.000111359
-45.17819388,7.80E-05
-45.22825282,2.23E-05
-45.27831176,6.68E-05
-45.3283707,2.23E-05
-45.37842964,5.57E-05
-45.42848858,4.45E-05
-45.47854752,8.91E-05
-45.52860646,7.80E-05
-45.5786654,3.34E-05
-45.62872435,0.000111359
-45.67878329,6.68E-05
-45.72884223,0.000111359
-45.77890117,4.45E-05
-45.82896011,0.000122494
-45.87901905,3.34E-05
-45.92907799,0.000167038
-45.97913693,6.68E-05
-46.02919587,0.000100223
-46.07925481,0.00013363
-46.12931375,7.80E-05
-46.17937269,2.23E-05
-46.22943163,6.68E-05
-46.27949057,3.34E-05
-46.32954951,7.80E-05
-46.37960845,7.80E-05
-46.42966739,3.34E-05
-46.47972634,3.34E-05
-46.52978528,0.000100223
-46.57984422,8.91E-05
-46.62990316,0.000122494
-46.6799621,5.57E-05
-46.73002104,3.34E-05
-46.78007998,3.34E-05
-46.83013892,7.80E-05
-46.88019786,5.57E-05
-46.9302568,4.45E-05
-46.98031574,8.91E-05
-47.03037468,4.45E-05
-47.08043362,8.91E-05
-47.13049256,8.91E-05
-47.1805515,8.91E-05
-47.23061044,3.34E-05
-47.28066938,0.000389755
-47.33072833,7.80E-05
-47.38078727,4.45E-05
-47.43084621,7.80E-05
-47.48090515,0.000111359
-47.53096409,4.45E-05
-47.58102303,4.45E-05
-47.63108197,0.000122494
-47.68114091,4.45E-05
-47.73119985,3.34E-05
-47.78125879,8.91E-05
-47.83131773,6.68E-05
-47.88137667,5.57E-05
-47.93143561,0.000100223
-47.98149455,5.57E-05
-48.03155349,8.91E-05
-48.08161243,6.68E-05
-48.13167137,0.000122494
-48.18173032,0.000222717
-48.23178926,6.68E-05
-48.2818482,0.00013363
-48.33190714,5.57E-05
-48.38196608,6.68E-05
-48.43202502,0.000100223
-48.48208396,0.00018931
-48.5321429,4.45E-05
-48.58220184,0.000122494
-48.63226078,0.000122494
-48.68231972,0.000111359
-48.73237866,0.00013363
-48.7824376,0.000155902
-48.83249654,0.000122494
-48.88255548,5.57E-05
-48.93261442,3.34E-05
-48.98267336,8.91E-05
-49.03273231,6.68E-05
-49.08279125,6.68E-05
-49.13285019,6.68E-05
-49.18290913,0.000111359
-49.23296807,7.80E-05
-49.28302701,0.000122494
-49.33308595,0.000634744
-49.38314489,0.000155902
-49.43320383,0.000111359
-49.48326277,0.000155902
-49.53332171,0.00013363
-49.58338065,0.00013363
-49.63343959,0.000144766
-49.68349853,4.45E-05
-49.73355747,0.00013363
-49.78361641,7.80E-05
-49.83367535,7.80E-05
-49.8837343,0.000100223
-49.93379324,4.45E-05
-49.98385218,0.000178174
-50.03391112,6.68E-05
-50.08397006,6.68E-05
-50.134029,5.57E-05
-50.18408794,0.000178174
-50.23414688,5.57E-05
-50.28420582,0.000367483
-50.33426476,0.000100223
-50.3843237,0.000100223
-50.43438264,6.68E-05
-50.48444158,8.91E-05
-50.53450052,0.000100223
-50.58455946,0.000100223
-50.6346184,7.80E-05
-50.68467734,0.000155902
-50.73473629,7.80E-05
-50.78479523,8.91E-05
-50.83485417,0.000155902
-50.88491311,6.68E-05
-50.93497205,0.000122494
-50.98503099,0.000233853
-51.03508993,8.91E-05
-51.08514887,3.34E-05
-51.13520781,0.000601336
-51.18526675,5.57E-05
-51.23532569,0.000423163
-51.28538463,0.000167038
-51.33544357,0.000111359
-51.38550251,6.68E-05
-51.43556145,0.00032294
-51.48562039,0.000144766
-51.53567933,0.000111359
-51.58573828,7.80E-05
-51.63579722,0.00018931
-51.68585616,0.000111359
-51.7359151,4.45E-05
-51.78597404,0
-51.83603298,0.000144766
-51.88609192,3.34E-05
-51.93615086,0.000122494
-51.9862098,0.000122494
-52.03626874,0.000311804
-52.08632768,8.91E-05
-52.13638662,8.91E-05
-52.18644556,8.91E-05
-52.2365045,0.000167038
-52.28656344,5.57E-05
-52.33662238,0.000122494
-52.38668132,0.000100223
-52.43674027,5.57E-05
-52.48679921,7.80E-05
-52.53685815,5.57E-05
-52.58691709,0.000167038
-52.63697603,0.000100223
-52.68703497,0.000111359
-52.73709391,0.000111359
-52.78715285,0.00013363
-52.83721179,0.000111359
-52.88727073,0.000111359
-52.93732967,8.91E-05
-52.98738861,0.000100223
-53.03744755,5.57E-05
-53.08750649,0.000267261
-53.13756543,8.91E-05
-53.18762437,8.91E-05
-53.23768331,6.68E-05
-53.28774226,4.45E-05
-53.3378012,7.80E-05
-53.38786014,0.000200445
-53.43791908,0.000111359
-53.48797802,4.45E-05
-53.53803696,6.68E-05
-53.5880959,0.000111359
