time_ext,rate_ext,minHPD_ext,maxHPD_ext
-53.1476979,0.166313428,0.000174315,1.547097844
-53.19771927,0.166323768,0.000174315,1.547168969
-53.24774063,0.16632406,0.000174315,1.547703506
-53.29776199,0.16632406,0.000174315,1.547731401
-53.34778335,0.166323768,0.000174315,1.547750604
-53.39780472,0.16633181,0.000174315,1.548284657
-53.44782608,0.166336044,0.000174315,1.54848604
-53.49784744,0.166339138,0.000174315,1.54875349
-53.5478688,0.166341635,0.000174315,1.549450004
-53.59789017,0.166343983,0.000174315,1.549450004
-53.64791153,0.16636924,0.000174315,1.549811882
-53.69793289,0.166412817,0.000174315,1.550509262
-53.74795426,0.166439212,0.000174315,1.551112828
-53.79797562,0.166439212,0.000174315,1.551112828
-53.84799698,0.166443926,0.000174315,1.55178917
-53.89801834,0.166448536,0.000174315,1.552208846
-53.94803971,0.166460541,0.000174315,1.552208846
-53.99806107,0.166448536,0.000174315,1.552361758
-54.04808243,0.166463098,0.000174315,1.552361758
-54.09810379,0.166443926,0.000174315,1.553597125
-54.14812516,0.166460541,0.000174315,1.554920393
-54.19814652,0.166443926,0.000174315,1.555352113
-54.24816788,0.1664537,0.000174315,1.555352113
-54.29818925,0.1664537,0.000174315,1.555352113
-54.34821061,0.166464917,0.000174315,1.555819082
-54.39823197,0.166469729,0.000174315,1.555819082
-54.44825333,0.166464917,0.000174315,1.556598419
-54.4982747,0.166468041,0.000174315,1.557740656
-54.54829606,0.166474663,0.000174315,1.558676699
-54.59831742,0.166480301,0.000174315,1.560322546
-54.64833878,0.1664976,0.000174315,1.561200777
-54.69836015,0.166515311,0.000174315,1.561200777
-54.74838151,0.166530367,0.000174315,1.562639777
-54.79840287,0.166528053,0.000174315,1.562806088
-54.84842424,0.166528053,0.000174315,1.56432128
-54.8984456,0.166550878,0.000174315,1.5647882
-54.94846696,0.166540415,0.000174315,1.565918977
-54.99848832,0.166530367,0.000174315,1.56652995
-55.04850969,0.166528053,0.000174315,1.56814803
-55.09853105,0.166530367,0.000193395,1.568693326
-55.14855241,0.166551925,0.000193395,1.568618919
-55.19857377,0.166566333,0.000174315,1.569120241
-55.24859514,0.166567904,0.000174315,1.570195207
-55.2986165,0.166605294,0.000174315,1.570361223
-55.34863786,0.166605294,0.000174315,1.57065469
-55.39865923,0.166650392,0.000174315,1.571070483
-55.44868059,0.16664551,0.000174315,1.573543825
-55.49870195,0.166660771,0.000174315,1.574158246
-55.54872331,0.166681439,0.000174315,1.574474893
-55.59874468,0.166675494,0.000174315,1.576039272
-55.64876604,0.166685999,0.000174315,1.57797898
-55.6987874,0.166694624,0.000174315,1.579047796
-55.74880876,0.166694624,0.000174315,1.580692375
-55.79883013,0.166719467,0.000174315,1.580900634
-55.84885149,0.166719467,0.000174315,1.581716724
-55.89887285,0.166726228,0.000174315,1.584764769
-55.94889422,0.166726228,0.000174315,1.585123521
-55.99891558,0.166731939,0.000174315,1.587552212
-56.04893694,0.16673302,0.000174315,1.588862426
-56.0989583,0.166737223,0.000174315,1.591736556
-56.14897967,0.166745084,0.000174315,1.592423164
-56.19900103,0.166759235,0.000174315,1.596664264
-56.24902239,0.166766836,0.000174315,1.59852346
-56.29904375,0.166786123,0.000174315,1.59900318
-56.34906512,0.166790841,0.000174315,1.600831252
-56.39908648,0.166793599,0.000193395,1.601653643
-56.44910784,0.166810085,0.000174315,1.602271605
-56.49912921,0.166816682,0.000174315,1.603069945
-56.54915057,0.166816682,0.000174315,1.603171632
-56.59917193,0.166810085,0.000174315,1.605273317
-56.64919329,0.166821802,0.000174315,1.60667627
-56.69921466,0.166825706,0.000174315,1.607989756
-56.74923602,0.166821802,0.000174315,1.608611938
-56.79925738,0.166825706,0.000174315,1.608955621
-56.84927875,0.166840892,0.000174315,1.613082018
-56.89930011,0.166864249,0.000174315,1.613292908
-56.94932147,0.166840892,0.000174315,1.615225338
-56.99934283,0.166870795,0.000174315,1.61610475
-57.0493642,0.166847621,0.000174315,1.619169504
-57.09938556,0.166847621,0.000174315,1.621576863
-57.14940692,0.166864249,0.000174315,1.622546959
-57.19942828,0.166873814,0.000174315,1.623180245
-57.24944965,0.166891836,0.000174315,1.625075303
-57.29947101,0.166918117,0.000174315,1.625075303
-57.34949237,0.166942587,0.000174315,1.627119354
-57.39951374,0.166948143,0.000174315,1.628450707
-57.4495351,0.166948143,0.000174315,1.631990659
-57.49955646,0.166984609,0.000174315,1.634263917
-57.54957782,0.166991017,0.000174315,1.637823249
-57.59959919,0.167002662,0.000174315,1.638343488
-57.64962055,0.167014562,0.000174315,1.640878983
-57.69964191,0.167014562,0.000174315,1.645649677
-57.74966327,0.167022177,0.000174315,1.646943507
-57.79968464,0.167047364,0.000174315,1.647567984
-57.849706,0.167066996,0.000174315,1.649058739
-57.89972736,0.167098421,0.000174315,1.654937493
-57.94974873,0.167126767,0.000174315,1.657580162
-57.99977009,0.167128795,0.000174315,1.658642299
-58.04979145,0.167192495,0.000174315,1.661576423
-58.09981281,0.167201963,0.000174315,1.661992431
-58.14983418,0.167201248,0.000174315,1.666645081
-58.19985554,0.167202675,0.000174315,1.66750935
-58.2498769,0.167227521,0.000174315,1.668378533
-58.29989826,0.167218586,0.000174315,1.670000082
-58.34991963,0.167229523,0.000174315,1.671241024
-58.39994099,0.16723449,0.000174315,1.674516935
-58.44996235,0.167264623,0.000174315,1.675077945
