Order,Latin_binomial,Body_mass,Island_or_mainland,IUCN_Category
Rodentia,Heliosciurus_rufobrachium,371.5,mainland,LC
Rodentia,Heliosciurus_ruwenzorii,291,mainland,LC
Rodentia,Heliosciurus_undulatus,347.3,mainland,DD
Carnivora,Helogale_hirtula,289,mainland,LC
Carnivora,Helogale_parvula,300,mainland,LC
Cetartiodactyla,Hemiauchenia_macrocephala,110000,mainland,EP
Cetartiodactyla,Hemiauchenia_paradoxa,1000000,mainland,EP
Diprotodontia,Hemibelideus_lemuroides,952.5,mainland,NT
Eulipotyphla,Hemiechinus_auritus,342,mainland,LC
Eulipotyphla,Hemiechinus_collaris,141,mainland,LC
Carnivora,Hemigalus_derbyanus,2322.5,mainland,NT
Cetartiodactyla,Hemitragus_cedrensis,64600,mainland,EP
Cetartiodactyla,Hemitragus_jemlahicus,35200,mainland,NT
Carnivora,Herpailurus_yagouaroundi,7874.9,mainland,LC
Carnivora,Herpestes_auropunctatus,483.5,mainland,LC
Carnivora,Herpestes_brachyurus,1853.5,mainland,NT
Carnivora,Herpestes_edwardsii,1324.2,mainland,LC
Carnivora,Herpestes_flavescens,750,mainland,LC
Carnivora,Herpestes_fuscus,2700,mainland,LC
Carnivora,Herpestes_ichneumon,5175,mainland,LC
Carnivora,Herpestes_javanicus,750,mainland,LC
Carnivora,Herpestes_naso,3000,mainland,LC
Carnivora,Herpestes_ochraceus,498,mainland,LC
Carnivora,Herpestes_pulverulentus,797,mainland,LC
Carnivora,Herpestes_sanguineus,550,mainland,LC
Carnivora,Herpestes_smithii,1782,mainland,LC
Carnivora,Herpestes_urva,1863.2,mainland,LC
Carnivora,Herpestes_vitticollis,2575.6,mainland,LC
Chiroptera,Hesperoptenus_blanfordi,6.5,mainland,LC
Chiroptera,Hesperoptenus_doriae,7.7,mainland,DD
Chiroptera,Hesperoptenus_tickelli,18,mainland,LC
Chiroptera,Hesperoptenus_tomesi,31,mainland,VU
Rodentia,Heterocephalus_glaber,55,mainland,LC
Rodentia,Heterogeomys_cherriei,225,mainland,LC
Rodentia,Heterogeomys_dariensis,438,mainland,LC
Hyracoidea,Heterohyrax_brucei,2625,mainland,LC
Rodentia,Heteromys_adspersus,65,mainland,LC
Rodentia,Heteromys_anomalus,70,mainland,LC
Rodentia,Heteromys_australis,57,mainland,LC
Rodentia,Heteromys_desmarestianus,72.5,mainland,LC
Rodentia,Heteromys_gaumeri,63.6,mainland,LC
Rodentia,Heteromys_irroratus,50,mainland,LC
Rodentia,Heteromys_nelsoni,54.2,mainland,EN
Rodentia,Heteromys_oasicus,43.8,mainland,EN
Rodentia,Heteromys_oresterus,74.8,mainland,LC
Rodentia,Heteromys_pictus,40,mainland,LC
Rodentia,Heteromys_salvini,42,mainland,LC
Rodentia,Heteromys_spectabilis,65,mainland,EN
Rodentia,Heteromys_teleus,88,mainland,VU
Perissodactyla,Hippidion_devillei,310700,mainland,EP
Perissodactyla,Hippidion_principale,511000,mainland,EP
Cetartiodactyla,Hippocamelus_antisensis,68599.4,mainland,VU
Cetartiodactyla,Hippocamelus_bisulcus,70000.3,mainland,EN
Cetartiodactyla,Hippopotamus_amphibius,1417490,mainland,VU
Chiroptera,Hipposideros_abae,25.5,mainland,LC
Chiroptera,Hipposideros_armiger,53,mainland,LC
Chiroptera,Hipposideros_ater,5.8,mainland,LC
Chiroptera,Hipposideros_beatus,6.7,mainland,LC
Chiroptera,Hipposideros_bicolor,7.6,mainland,LC
Chiroptera,Hipposideros_caffer,9.4,mainland,LC
Chiroptera,Hipposideros_camerunensis,52.7,mainland,DD
Chiroptera,Hipposideros_cervinus,9.3,mainland,LC
Chiroptera,Hipposideros_cineraceus,4.7,mainland,LC
Chiroptera,Hipposideros_curtus,7.5,mainland,VU
Chiroptera,Hipposideros_cyclops,33.5,mainland,LC
Chiroptera,Hipposideros_diadema,43.8,mainland,LC
Chiroptera,Hipposideros_doriae,5,mainland,NT
Chiroptera,Hipposideros_durgadasi,5.6,mainland,VU
Chiroptera,Hipposideros_dyacorum,6.1,mainland,LC
Chiroptera,Hipposideros_fuliginosus,16.6,mainland,LC
Chiroptera,Hipposideros_fulvus,8.5,mainland,LC
Chiroptera,Hipposideros_galeritus,8.2,mainland,LC
Chiroptera,Hipposideros_gigas,166.5,mainland,LC
Chiroptera,Hipposideros_grandis,16.3,mainland,LC
Chiroptera,Hipposideros_halophyllus,4,mainland,VU
Chiroptera,Hipposideros_hypophyllus,7.7,mainland,CR
Chiroptera,Hipposideros_inornatus,28.5,mainland,VU
Chiroptera,Hipposideros_jonesi,5.5,mainland,NT
Chiroptera,Hipposideros_khaokhouayensis,8.7,mainland,VU
Chiroptera,Hipposideros_lamottei,13.1,mainland,CR
Chiroptera,Hipposideros_lankadiva,52.4,mainland,LC
Chiroptera,Hipposideros_larvatus,19.9,mainland,LC
Chiroptera,Hipposideros_lekaguli,31.1,mainland,NT
Chiroptera,Hipposideros_lylei,40,mainland,LC
Chiroptera,Hipposideros_marisae,6.1,mainland,VU
Chiroptera,Hipposideros_megalotis,5.6,mainland,LC
Chiroptera,Hipposideros_nequam,7.6,mainland,DD
Chiroptera,Hipposideros_orbiculus,9.8,mainland,VU
Chiroptera,Hipposideros_pomona,6.2,mainland,LC
Chiroptera,Hipposideros_pratti,56,mainland,LC
Chiroptera,Hipposideros_ridleyi,8.8,mainland,VU
Chiroptera,Hipposideros_rotalis,9.3,mainland,LC
Chiroptera,Hipposideros_ruber,10.1,mainland,LC
Chiroptera,Hipposideros_scutinares,40,mainland,VU
Chiroptera,Hipposideros_semoni,7.5,mainland,DD
Chiroptera,Hipposideros_speoris,10.4,mainland,LC
Chiroptera,Hipposideros_stenotis,12,mainland,LC
Chiroptera,Hipposideros_turpis,33.4,mainland,NT
Chiroptera,Hipposideros_vittatus,127.9,mainland,NT
Cetartiodactyla,Hippotragus_equinus,269997.7,mainland,LC
Cetartiodactyla,Hippotragus_leucophaeus,150000,mainland,EX
Cetartiodactyla,Hippotragus_niger,227499.3,mainland,LC
Chiroptera,Histiotus_alienus,12,mainland,DD
Chiroptera,Histiotus_humboldti,10.5,mainland,DD
Chiroptera,Histiotus_laephotis,11.3,mainland,NT
Chiroptera,Histiotus_macrotus,11,mainland,LC
Chiroptera,Histiotus_magellanicus,14,mainland,LC
Chiroptera,Histiotus_montanus,9.1,mainland,LC
Chiroptera,Histiotus_velatus,11.2,mainland,DD
Carnivora,Histriophoca_fasciata,90000,mainland,LC
Rodentia,Hodomys_alleni,367.6,mainland,LC
Cingulata,Holmesina_occidentalis,200000,mainland,EP
Cingulata,Holmesina_paulacoutoi,125000,mainland,EP
Cingulata,Holmesina_septentrionalis,216270,mainland,EP
Rodentia,Holochilus_brasiliensis,155,mainland,LC
Rodentia,Holochilus_chacarius,204,mainland,LC
Rodentia,Holochilus_sciureus,171,mainland,LC
Primates,Homo_neanderthalensis,76000,mainland,EP
Primates,Homo_sapiens,59500,mainland,LC
Primates,Homo_spDenisova,76000,mainland,EP
Carnivora,Homotherium_latidens,189000,mainland,EP
Carnivora,Homotherium_serum,189000,mainland,EP
Primates,Hoolock_hoolock,6500,mainland,EN
Primates,Hoolock_leuconedys,7200,mainland,VU
Rodentia,Hoplomys_gymnurus,240,mainland,LC
Cingulata,Hoplophorus_euphractus,280000,mainland,EP
Carnivora,Hyaena_hyaena,41705.1,mainland,NT
Rodentia,Hybomys_badius,53.4,mainland,EN
Rodentia,Hybomys_lunaris,53.4,mainland,VU
Rodentia,Hybomys_planifrons,49.6,mainland,LC
Rodentia,Hybomys_trivirgatus,56.9,mainland,LC
Rodentia,Hybomys_univittatus,47.6,mainland,LC
Carnivora,Hydrictis_maculicollis,4000,mainland,NT
Rodentia,Hydrochoerus_hydrochaeris,50000,mainland,LC
Rodentia,Hydrochoerus_isthmius,35000,mainland,DD
Rodentia,Hydromys_chrysogaster,479.8,mainland,LC
Cetartiodactyla,Hydropotes_inermis,14000,mainland,VU
Carnivora,Hydrurga_leptonyx,360000,mainland,LC
Cetartiodactyla,Hyemoschus_aquaticus,10850,mainland,LC
Didelphimorphia,Hyladelphys_kalinowskii,16.3,mainland,LC
Rodentia,Hylaeamys_acritus,57,mainland,DD
Rodentia,Hylaeamys_laticeps,70.7,mainland,NT
Rodentia,Hylaeamys_megacephalus,57.8,mainland,LC
Rodentia,Hylaeamys_oniscus,60.5,mainland,VU
Rodentia,Hylaeamys_perenensis,60.6,mainland,LC
Rodentia,Hylaeamys_tatei,78.4,mainland,DD
Rodentia,Hylaeamys_yunganus,60.5,mainland,LC
Primates,Hylobates_agilis,5650,mainland,EN
Primates,Hylobates_lar,4892,mainland,EN
Primates,Hylobates_pileatus,5440,mainland,EN
Cetartiodactyla,Hylochoerus_meinertzhageni,188500,mainland,LC
Eulipotyphla,Hylomys_megalotis,58.5,mainland,DD
Eulipotyphla,Hylomys_suillus,65.8,mainland,LC
Rodentia,Hylomyscus_aeta,25.1,mainland,LC
Rodentia,Hylomyscus_alleni,18.7,mainland,LC
Rodentia,Hylomyscus_baeri,31.8,mainland,EN
Rodentia,Hylomyscus_carillus,26.3,mainland,LC
Rodentia,Hylomyscus_denniae,30,mainland,LC
Rodentia,Hylomyscus_grandis,33,mainland,CR
Rodentia,Hylomyscus_pamfi,25.7,mainland,DD
Rodentia,Hylomyscus_parvus,12.7,mainland,LC
Rodentia,Hylomyscus_stella,20.2,mainland,LC
Rodentia,Hylomyscus_walterverheyeni,25.6,mainland,LC
Chiroptera,Hylonycteris_underwoodi,6.7,mainland,LC
Rodentia,Hylopetes_alboniger,255.4,mainland,LC
Rodentia,Hylopetes_phayrei,227,mainland,LC
Rodentia,Hylopetes_platyurus,59.2,mainland,DD
Rodentia,Hylopetes_spadiceus,84.3,mainland,LC
Rodentia,Hyperacrius_fertilis,22.3,mainland,NT
Rodentia,Hyperacrius_wynnei,52.6,mainland,LC
Chiroptera,Hypsignathus_monstrosus,335.1,mainland,LC
Diprotodontia,Hypsiprymnodon_moschatus,520,mainland,LC
Chiroptera,Hypsugo_anthonyi,9.4,mainland,DD
Chiroptera,Hypsugo_joffrei,9.4,mainland,DD
Chiroptera,Hypsugo_lophurus,6.7,mainland,DD
Chiroptera,Hypsugo_macrotis,5.1,mainland,DD
Chiroptera,Hypsugo_savii,6.4,mainland,LC
Rodentia,Hystrix_africaeaustralis,14936,mainland,LC
Rodentia,Hystrix_brachyura,8450,mainland,LC
Rodentia,Hystrix_cristata,16250,mainland,LC
Rodentia,Hystrix_indica,12435.8,mainland,LC
Rodentia,Hystrix_kiangsenensis,9818.2,mainland,EP
Rodentia,Hystrix_refossa,19747.6,mainland,EP
Chiroptera,Ia_io,49.2,mainland,LC
Carnivora,Ichneumia_albicauda,3500,mainland,LC
Rodentia,Ichthyomys_hydrobates,66.4,mainland,NT
Rodentia,Ichthyomys_pittieri,69.1,mainland,VU
Rodentia,Ichthyomys_stolzmanni,84.7,mainland,DD
Rodentia,Ichthyomys_tweedii,118.5,mainland,DD
Rodentia,Ictidomys_mexicanus,189.6,mainland,LC
Rodentia,Ictidomys_tridecemlineatus,131.7,mainland,LC
Carnivora,Ictonyx_libycus,2062.5,mainland,LC
Carnivora,Ictonyx_striatus,1300,mainland,LC
Chiroptera,Idionycteris_phyllotis,12,mainland,LC
Rodentia,Idiurus_macrotis,30,mainland,LC
Rodentia,Idiurus_zenkeri,100,mainland,LC
Cetartiodactyla,Inia_geoffrensis,129250,mainland,DD
Rodentia,Iomys_horsfieldii,147.5,mainland,LC
Rodentia,Irenomys_tarsalis,43.2,mainland,LC
Peramelemorphia,Isoodon_auratus,425,mainland,VU
Peramelemorphia,Isoodon_macrourus,1600,mainland,LC
Peramelemorphia,Isoodon_obesulus,775,mainland,LC
Rodentia,Isothrix_barbarabrownae,130.3,mainland,DD
Rodentia,Isothrix_bistriata,445,mainland,LC
Rodentia,Isothrix_negrensis,467.7,mainland,LC
Rodentia,Isothrix_orinoci,324.3,mainland,DD
Rodentia,Isothrix_pagurus,210,mainland,LC
Rodentia,Isothrix_sinnamariensis,260,mainland,LC
Rodentia,Isthmomys_flavidus,233.7,mainland,NT
Rodentia,Isthmomys_pirrensis,138,mainland,LC
Rodentia,Jaculus_blanfordi,54.7,mainland,LC
Rodentia,Jaculus_jaculus,56.6,mainland,LC
Rodentia,Jaculus_orientalis,138,mainland,LC
Rodentia,Jaculus_thaleri,75.5,mainland,DD
Rodentia,Juliomys_pictipes,22.9,mainland,LC
Rodentia,Juliomys_rimofrons,19.8,mainland,VU
Rodentia,Juscelinomys_candango,97.3,mainland,EX
Rodentia,Juscelinomys_guaporensis,88,mainland,DD
Rodentia,Juscelinomys_huanchacae,109.9,mainland,DD
Rodentia,Kannabateomys_amblyonyx,600,mainland,LC
Chiroptera,Kerivoula_africana,15.2,mainland,EN
Chiroptera,Kerivoula_argentata,10,mainland,LC
Chiroptera,Kerivoula_cuprosa,8.3,mainland,DD
Chiroptera,Kerivoula_eriophora,6.1,mainland,DD
Chiroptera,Kerivoula_flora,6,mainland,VU
Chiroptera,Kerivoula_hardwickii,4.6,mainland,LC
Chiroptera,Kerivoula_intermedia,3.6,mainland,NT
Chiroptera,Kerivoula_kachinensis,4.8,mainland,LC
Chiroptera,Kerivoula_krauensis,3,mainland,DD
Chiroptera,Kerivoula_lanosa,6.5,mainland,LC
Chiroptera,Kerivoula_lenis,6.8,mainland,LC
Chiroptera,Kerivoula_minuta,2.1,mainland,NT
Chiroptera,Kerivoula_papillosa,9.8,mainland,LC
Chiroptera,Kerivoula_pellucida,4.1,mainland,NT
Chiroptera,Kerivoula_phalaena,3,mainland,LC
Chiroptera,Kerivoula_picta,4.5,mainland,LC
Chiroptera,Kerivoula_smithii,13.1,mainland,LC
Chiroptera,Kerivoula_titania,4.6,mainland,LC
Chiroptera,Kerivoula_whiteheadi,3.9,mainland,LC
Rodentia,Kerodon_acrobata,1305.2,mainland,DD
Rodentia,Kerodon_rupestris,800,mainland,LC
Cetartiodactyla,Kobus_ellipsiprymnus,210000.3,mainland,LC
Cetartiodactyla,Kobus_kob,78500.1,mainland,LC
Cetartiodactyla,Kobus_leche,110749,mainland,LC
Cetartiodactyla,Kobus_megaceros,87500.4,mainland,EN
Cetartiodactyla,Kobus_vardonii,71500.7,mainland,NT
Cetartiodactyla,Kolpochoerus_majus,264541.8,mainland,EP
Rodentia,Kunsia_fronto,168,mainland,EN
Rodentia,Kunsia_tomentosus,115.6,mainland,LC
Chiroptera,Laephotis_angolensis,4.6,mainland,DD
Chiroptera,Laephotis_botswanae,7.2,mainland,LC
Chiroptera,Laephotis_namibensis,7.7,mainland,LC
Chiroptera,Laephotis_wintoni,6,mainland,LC
Rodentia,Lagidium_ahuacaense,2000,mainland,DD
Rodentia,Lagidium_viscacia,1540,mainland,LC
Rodentia,Lagidium_wolffsohni,2682,mainland,DD
Diprotodontia,Lagorchestes_asomatus,1500,mainland,EX
Diprotodontia,Lagorchestes_conspicillatus,3050,mainland,LC
Diprotodontia,Lagorchestes_hirsutus,1265,mainland,VU
Diprotodontia,Lagorchestes_leporides,3262.7,mainland,EX
Rodentia,Lagostomus_crassus,5691.3,mainland,EX
Rodentia,Lagostomus_maximus,4647.5,mainland,LC
Diprotodontia,Lagostrophus_fasciatus,1700,mainland,VU
Primates,Lagothrix_cana,6400,mainland,EN
Primates,Lagothrix_lagotricha,6788.9,mainland,VU
Primates,Lagothrix_lugens,6000,mainland,CR
Primates,Lagothrix_poeppigii,4200,mainland,VU
Rodentia,Lagurus_lagurus,20.3,mainland,LC
Cetartiodactyla,Lama_guanicoe,120000,mainland,LC
Rodentia,Lamottemys_okuensis,56.1,mainland,EN
Chiroptera,Lampronycteris_brachyotis,11,mainland,LC
Rodentia,Laonastes_aenigmamus,375,mainland,LC
Rodentia,Lariscus_insignis,175,mainland,LC
Chiroptera,Lasionycteris_noctivagans,10.5,mainland,LC
Rodentia,Lasiopodomys_brandtii,93.8,mainland,LC
Rodentia,Lasiopodomys_fuscus,42.5,mainland,LC
Rodentia,Lasiopodomys_mandarinus,59.3,mainland,LC
Diprotodontia,Lasiorhinus_krefftii,31450,mainland,CR
Diprotodontia,Lasiorhinus_latifrons,25500,mainland,NT
Chiroptera,Lasiurus_atratus,19.4,mainland,LC
Chiroptera,Lasiurus_blossevillii,13,mainland,LC
Chiroptera,Lasiurus_borealis,10.7,mainland,LC
Chiroptera,Lasiurus_castaneus,13.5,mainland,DD
Chiroptera,Lasiurus_cinereus,25.3,mainland,LC
Chiroptera,Lasiurus_ebenus,18.7,mainland,DD
Chiroptera,Lasiurus_ega,13.2,mainland,LC
Chiroptera,Lasiurus_egregius,20,mainland,DD
Chiroptera,Lasiurus_intermedius,23,mainland,LC
Chiroptera,Lasiurus_seminolus,9.9,mainland,LC
Chiroptera,Lasiurus_varius,11.4,mainland,LC
Chiroptera,Lasiurus_xanthinus,10.7,mainland,LC
Chiroptera,Latidens_salimalii,55.2,mainland,EN
Chiroptera,Lavia_frons,23.9,mainland,LC
Rodentia,Leggadina_forresti,20,mainland,LC
Rodentia,Leggadina_lakedownensis,17.5,mainland,LC
Rodentia,Leimacomys_buettneri,60,mainland,DD
Rodentia,Lemmiscus_curtatus,28.3,mainland,LC
Rodentia,Lemmus_amurensis,51.4,mainland,LC
Rodentia,Lemmus_lemmus,47.5,mainland,LC
Rodentia,Lemmus_sibiricus,52.3,mainland,LC
Rodentia,Lemmus_trimucronatus,80.5,mainland,LC
Rodentia,Lemniscomys_barbarus,49,mainland,LC
Rodentia,Lemniscomys_bellieri,36,mainland,LC
Rodentia,Lemniscomys_griselda,58,mainland,LC
Rodentia,Lemniscomys_hoogstraali,58.3,mainland,DD
Rodentia,Lemniscomys_linulus,27,mainland,LC
Rodentia,Lemniscomys_macculus,30.3,mainland,LC
Rodentia,Lemniscomys_mittendorfi,28,mainland,VU
Rodentia,Lemniscomys_rosalia,54.2,mainland,LC
Rodentia,Lemniscomys_roseveari,60,mainland,DD
Rodentia,Lemniscomys_striatus,41.6,mainland,LC
Rodentia,Lemniscomys_zebra,36.1,mainland,LC
Rodentia,Lenothrix_canus,135,mainland,LC
Rodentia,Lenoxus_apicalis,53.6,mainland,LC
Primates,Leontopithecus_caissara,572,mainland,CR
Primates,Leontopithecus_chrysomelas,700,mainland,EN
Primates,Leontopithecus_chrysopygus,700,mainland,EN
Primates,Leontopithecus_rosalia,535.5,mainland,EN
Carnivora,Leopardus_amnicola,5000,mainland,EP
Carnivora,Leopardus_colocolo,3935,mainland,NT
Carnivora,Leopardus_geoffroyi,3590,mainland,LC
Carnivora,Leopardus_guigna,2230,mainland,VU
Carnivora,Leopardus_guttulus,2659.5,mainland,VU
Carnivora,Leopardus_jacobita,4500,mainland,EN
Carnivora,Leopardus_pardalis,11900.1,mainland,LC
Carnivora,Leopardus_tigrinus,2250,mainland,VU
Carnivora,Leopardus_wiedii,3250,mainland,NT
Rodentia,Leopoldamys_ciliatus,362.5,mainland,LC
Rodentia,Leopoldamys_edwardsi,300,mainland,LC
Rodentia,Leopoldamys_milleti,410.8,mainland,LC
Rodentia,Leopoldamys_neilli,219,mainland,LC
Rodentia,Leopoldamys_sabanus,338.3,mainland,LC
Rodentia,Leporillus_apicalis,150,mainland,EX
Rodentia,Leporillus_conditor,350,mainland,NT
Carnivora,Leptailurus_serval,12000,mainland,LC
Carnivora,Leptonychotes_weddellii,400000,mainland,LC
Chiroptera,Leptonycteris_curasoae,23.4,mainland,VU
Chiroptera,Leptonycteris_nivalis,25.6,mainland,EN
Chiroptera,Leptonycteris_yerbabuenae,20,mainland,NT
Lagomorpha,Lepus_alleni,3685,mainland,LC
Lagomorpha,Lepus_americanus,1710,mainland,LC
Lagomorpha,Lepus_arcticus,4405,mainland,LC
Lagomorpha,Lepus_californicus,2422.5,mainland,LC
Lagomorpha,Lepus_callotis,2500,mainland,NT
Lagomorpha,Lepus_capensis,3261.7,mainland,LC
Lagomorpha,Lepus_castroviejoi,2750,mainland,VU
Lagomorpha,Lepus_comus,1460,mainland,LC
Lagomorpha,Lepus_coreanus,1700,mainland,LC
Lagomorpha,Lepus_corsicanus,3000,mainland,VU
Lagomorpha,Lepus_europaeus,3740,mainland,LC
Lagomorpha,Lepus_fagani,3500,mainland,DD
Lagomorpha,Lepus_flavigularis,3000,mainland,EN
Lagomorpha,Lepus_granatensis,4010,mainland,LC
Lagomorpha,Lepus_habessinicus,1962.1,mainland,LC
Lagomorpha,Lepus_mandshuricus,1800,mainland,LC
Lagomorpha,Lepus_nigricollis,2298.5,mainland,LC
Lagomorpha,Lepus_oiostolus,3000,mainland,LC
Lagomorpha,Lepus_othus,4806,mainland,LC
Lagomorpha,Lepus_peguensis,2105,mainland,LC
Lagomorpha,Lepus_saxatilis,2363.3,mainland,LC
Lagomorpha,Lepus_sinensis,1510,mainland,LC
Lagomorpha,Lepus_starcki,2750,mainland,LC
Lagomorpha,Lepus_tibetanus,2062.5,mainland,LC
Lagomorpha,Lepus_timidus,3048,mainland,LC
Lagomorpha,Lepus_tolai,1589,mainland,LC
Lagomorpha,Lepus_townsendii,1555,mainland,LC
Lagomorpha,Lepus_victoriae,1750,mainland,LC
Lagomorpha,Lepus_yarkandensis,1500,mainland,NT
Didelphimorphia,Lestodelphys_halli,76,mainland,LC
Pilosa,Lestodon_armatus,3397000,mainland,EP
Paucituberculata,Lestoros_inca,21.1,mainland,LC
Carnivora,Liberiictis_kuhni,2150,mainland,VU
Chiroptera,Lichonycteris_obscura,5.6,mainland,LC
Chiroptera,Lionycteris_spurrelli,8.4,mainland,LC
Cetartiodactyla,Lipotes_vexillifer,83500,mainland,CR
Chiroptera,Lissonycteris_angolensis,74.6,mainland,LC
Cetartiodactyla,Litocranius_walleri,37999.7,mainland,NT
Carnivora,Lobodon_carcinophaga,233250,mainland,LC
Chiroptera,Lonchophylla_bokermanni,9.6,mainland,EN
Chiroptera,Lonchophylla_chocoana,21,mainland,DD
Chiroptera,Lonchophylla_concava,7.4,mainland,LC
Chiroptera,Lonchophylla_dekeyseri,11.2,mainland,EN
Chiroptera,Lonchophylla_handleyi,18.5,mainland,LC
Chiroptera,Lonchophylla_hesperia,9.8,mainland,NT
Chiroptera,Lonchophylla_mordax,9,mainland,NT
Chiroptera,Lonchophylla_orcesi,22,mainland,DD
Chiroptera,Lonchophylla_robusta,17.2,mainland,LC
Chiroptera,Lonchophylla_thomasi,6.9,mainland,LC
Chiroptera,Lonchorhina_aurita,15.7,mainland,LC
Chiroptera,Lonchorhina_fernandezi,8.7,mainland,EN
Chiroptera,Lonchorhina_inusitata,18.6,mainland,DD
Chiroptera,Lonchorhina_marinkellei,17,mainland,VU
Chiroptera,Lonchorhina_orinocensis,8.8,mainland,VU
Rodentia,Lonchothrix_emiliae,138.2,mainland,LC
Carnivora,Lontra_canadensis,8087.4,mainland,LC
Carnivora,Lontra_felina,30600,mainland,EN
Carnivora,Lontra_longicaudis,6555,mainland,NT
Carnivora,Lontra_provocax,7500,mainland,EN
Rodentia,Lophiomys_imhausi,755,mainland,LC
Primates,Lophocebus_albigena,6984.8,mainland,LC
Primates,Lophocebus_aterrimus,6984.8,mainland,NT
Chiroptera,Lophostoma_brasiliense,9.4,mainland,LC
Chiroptera,Lophostoma_carrikeri,20.9,mainland,LC
Chiroptera,Lophostoma_evotis,19.8,mainland,LC
Chiroptera,Lophostoma_kalkoae,20.4,mainland,DD
Chiroptera,Lophostoma_occidentalis,20.6,mainland,NT
Chiroptera,Lophostoma_schulzi,18.2,mainland,LC
Chiroptera,Lophostoma_silvicolum,29.7,mainland,LC
Rodentia,Lophuromys_brevicaudus,43.1,mainland,NT
Rodentia,Lophuromys_chrysopus,43.1,mainland,LC
Rodentia,Lophuromys_cinereus,66.8,mainland,DD
Rodentia,Lophuromys_dieterleni,63.6,mainland,EN
Rodentia,Lophuromys_eisentrauti,30,mainland,CR
Rodentia,Lophuromys_flavopunctatus,60,mainland,LC
Rodentia,Lophuromys_huttereri,39.9,mainland,LC
Rodentia,Lophuromys_luteogaster,34,mainland,LC
Rodentia,Lophuromys_medicaudatus,35,mainland,VU
Rodentia,Lophuromys_melanonyx,102.1,mainland,VU
Rodentia,Lophuromys_nudicaudus,39.5,mainland,LC
Rodentia,Lophuromys_rahmi,38,mainland,NT
Rodentia,Lophuromys_roseveari,63.5,mainland,LC
Rodentia,Lophuromys_sikapusi,74.1,mainland,LC
Rodentia,Lophuromys_woosnami,42.2,mainland,LC
Primates,Loris_lydekkerianus,235,mainland,LC
Proboscidea,Loxodonta_africana,4400000,mainland,VU
Rodentia,Loxodontomys_micropus,72.7,mainland,LC
Rodentia,Loxodontomys_pikumche,43,mainland,LC
Rodentia,Lundomys_molitor,238.5,mainland,LC
Carnivora,Lutra_lutra,8785.1,mainland,NT
Carnivora,Lutra_sumatrana,5500,mainland,EN
Didelphimorphia,Lutreolina_crassicaudata,537.3,mainland,LC
Didelphimorphia,Lutreolina_massoia,284,mainland,LC
Carnivora,Lutrogale_perspicillata,9483.3,mainland,VU
Carnivora,Lycalopex_culpaeus,9832.4,mainland,LC
Carnivora,Lycalopex_fulvipes,2837.5,mainland,EN
Carnivora,Lycalopex_griseus,8280,mainland,LC
Carnivora,Lycalopex_gymnocercus,4690,mainland,LC
Carnivora,Lycalopex_sechurae,4000,mainland,NT
Carnivora,Lycalopex_vetulus,5350,mainland,LC
Carnivora,Lycaon_pictus,22050.1,mainland,EN
Carnivora,Lyncodon_patagonicus,225,mainland,LC
Carnivora,Lynx_canadensis,9373.2,mainland,LC
Carnivora,Lynx_lynx,17950,mainland,LC
Carnivora,Lynx_pardinus,9400,mainland,EN
Carnivora,Lynx_rufus,8904.1,mainland,LC
Primates,Macaca_arctoides,5000,mainland,VU
Primates,Macaca_assamensis,12000,mainland,NT
Primates,Macaca_fascicularis,3991.5,mainland,LC
Primates,Macaca_leonina,6500,mainland,VU
Primates,Macaca_mulatta,3713,mainland,LC
Primates,Macaca_munzala,15000,mainland,EN
