Taxon_name	Status	MinAge	MaxAge	Site
Genus_C_Timor	extinct	1.6298	1.9421	Laili Cave
Muridae_indet_(large)_Alor	extinct	1.011	1.9235	Tron Bon Lei
Muridae_indet_(giant)_Alor	extinct	1.889	1.9235	Tron Bon Lei
Praemegaceros_cazioti	extinct	1.03	1.9109	Teppa di U Lupinu Cave
Microtus_(Tyrrhenicola)_henseli	extinct	1.03	1.9109	Teppa di U Lupinu Cave
Rhagamys_orthodon	extinct	1.03	1.9109	Teppa di U Lupinu Cave
Asoriculus_corsicanus	extinct	1.03	1.9109	Teppa di U Lupinu Cave
Prolagus_sardus	extinct	1.03	1.9109	Teppa di U Lupinu Cave
Rattus_mordax	extant	0.1259	1.9	Matenbek
Dobsonia_moluccensis	extant	0.0437	1.8771	Panakiwuk
Melomys_rufescens	extant	0.0437	1.8771	Panakiwuk
Rattus_sanila	extinct	0.1272	1.8771	Panakiwuk
Rattus_sp_2_New_Ireland	extinct	0.1272	1.8771	Panakiwuk
Hippopotamus_madagascariensis	extinct	0.82	1.8715	Tsaramody
Rhinolophus_ferrumequinum	extant	1.8261	1.8711	Shimojibaru Cave
Diplothrix_legata	extant	1.8261	1.8711	Shimojibaru Cave
Cervus_astylodon	extinct	1.8261	1.8711	Shimojibaru Cave
Muntiacini_gen_et_sp_indet	extinct	1.8261	1.8711	Shimojibaru Cave
Pteropus_macrotis	extant	1.0577	1.8391	Liang Lemdubu
Mystacina_robusta	extinct	0.2184	1.8268	Haggas Hole
Dobsonia_moluccensis	extant	0.2781	1.8256	Balof 2
Dobsonia_predatrix	extant	0.2781	1.8256	Balof 2
Nyctimene_albiventer	extant	1.0484	1.8256	Balof 2
Pteropus_neohibernicus	extant	0.2781	1.8256	Balof 2
Pteropus_capistratus	extant	1.6162	1.8256	Balof 2
Hipposideros_calcaratus	extant	1.6162	1.8256	Balof 2
Hipposideros_diadema	extant	0.2781	1.8256	Balof 2
Hipposideros_maggietaylorae	extant	0.2781	1.8256	Balof 2
Emballonura_furax	extant	1.6162	1.8256	Balof 2
Pipistrellus_angulatus	extant	1.6162	1.8256	Balof 2
Miniopterus_schreibersii	extant	1.6162	1.8256	Balof 2
Melomys_rufescens	extant	0.2781	1.8256	Balof 2
Rattus_sanila	extinct	0.2781	1.8256	Balof 2
Meriones_malatestai	extinct	1.17	1.8	Cala Pisana
Mus_lopadusae	extinct	1.17	1.8	Cala Pisana
Meriones_malatestai	extinct	1.17	1.8	Cala Creta
Bovinae_gen_et_sp_indet_Lampedusa	extinct	1.17	1.8	Cala Creta
Hippotragini_gen_et_sp_indet_Lampedusa	extinct	1.17	1.8	Cala Creta
Meriones_malatestai	extinct	1.17	1.8	Grotta dei Briganti
Sus_barbatus	extant	1.2	1.8	Hagop Bilo 
Rusa_unicolor	extant	1.2	1.8	Hagop Bilo 
Baiyankamys_habbema	extant	1.4	1.8	Kelangurr Cave
Maokopia_ronaldi	extinct	1.4	1.8	Kelangurr Cave
Protemnodon_hopei	extinct	1.4	1.8	Kelangurr Cave
thylogale_christenseni	extinct	1.4	1.8	Kelangurr Cave
thylogale_sp_New_Guinea	extinct	1.4	1.8	Kelangurr Cave
Phalanger_sericeus	extant	1.4	1.8	Kelangurr Cave
Rattus_niobe	extant	1.4	1.8	Kelangurr Cave
Mallomys_gunung	extant	1.4	1.8	Kelangurr Cave
Mallomys_roThschildi	extant	1.4	1.8	Kelangurr Cave
Uromys_anak	extant	1.4	1.8	Kelangurr Cave
Microperoryctes_longicauda	extant	1.4	1.8	Kelangurr Cave
Dactylopsila_palpator	extant	1.4	1.8	Kelangurr Cave
Neophascogale_lorentzii	extant	1.4	1.8	Kelangurr Cave
Cercartetus_caudatus	extant	1.4	1.8	Kelangurr Cave
Pseudochirulus_mayeri	extant	1.4	1.8	Kelangurr Cave
Miniopterus_macrocneme	extant	1.4	1.8	Kelangurr Cave
Anisomys_imitator	extant	1.4	1.8	Kelangurr Cave
Coccymys_ruemmleri	extant	1.4	1.8	Kelangurr Cave
Rattus_richardsoni	extant	1.4	1.8	Kelangurr Cave
Felis_sp_Ryukyu	extinct	0.17	1.8	Shiraho Saonetabaru cave
Cervus_elaphus	extant	1.5655	1.7539	Grotta dell Acqua Fitusa
Sus_scrofa	extant	1.5655	1.7539	Grotta dell Acqua Fitusa
Prolagus_sardus	extinct	0.8635	1.7485	Castiglione Cave 3 PL fracture 
Rhagamys_orthodon	extinct	0.8635	1.7485	Castiglione Cave 3 PL fracture 
Asoriculus_corsicanus	extinct	0.8635	1.7485	Castiglione Cave 3 PL fracture 
Microtus_(Tyrrhenicola)_henseli	extinct	0.8635	1.7485	Castiglione Cave 3 PL fracture 
Ardops_nichollsi	extant	0.1	1.7452	Blanchard Cave
Canariomys_bravoi	extinct	0.2154	1.7395	 Callao de Fanabe
Canariomys_bravoi	extinct	0.2154	1.7395	 Cueva Chajana
Canariomys_bravoi	extinct	0.2154	1.7395	 Cueva de Arafo
Canariomys_bravoi	extinct	0.2154	1.7395	 Cueva de Chiguergue
Canariomys_bravoi	extinct	0.2154	1.7395	 Cueva de Chirche
Canariomys_bravoi	extinct	0.2154	1.7395	 Cueva de Felipe Reventon
Canariomys_bravoi	extinct	0.2154	1.7395	 Cueva de la Villa
Canariomys_bravoi	extinct	0.2155	1.7395	 Cueva del Viento
Canariomys_bravoi	extinct	0.2154	1.7395	 Hoya de San Felipe
Canariomys_bravoi	extinct	0.2154	1.7395	 Jover: Tejine: Costa de Anaga
Canariomys_bravoi	extinct	0.2154	1.7395	 Montana de Guasa
Canariomys_bravoi	extinct	0.2154	1.7395	 Puerto de la Cruz
Canariomys_bravoi	extinct	0.2154	1.7395	 Santa Ursula: Montana de las Ovejas
Cervus_praenipponicus	extinct	1.6671	1.7309	Negata Quarry: Shizuoka Prefecture
Capromys_pilorides_lewisi	extinct	0.1093	1.719	Patton s Fissure
Geocapromys_caymanensis	extinct	0.1093	1.719	Patton s Fissure
Nesophontes_hemicingulus	extinct	0.1093	1.719	Patton s Fissure
Capromys_pilorides_lewisi	extinct	0.0326	1.719	Fig Tree Cave
Geocapromys_caymanensis	extinct	0.1093	1.719	Fig Tree Cave
Capromys_pilorides_lewisi	extinct	0.0326	1.719	Hutia Cave
Geocapromys_caymanensis	extinct	0.0326	1.719	Hutia Cave
Capromys_pilorides_lewisi	extinct	0.0326	1.719	Peter Cave
Geocapromys_caymanensis	extinct	0.1093	1.719	Peter Cave
Capromys_pilorides_lewisi	extinct	0.0326	1.719	Pollard Bay Cave
Geocapromys_caymanensis	extinct	0.0326	1.719	Pollard Bay Cave
Nesophontes_hemicingulus	extinct	0.0326	1.719	Pollard Bay Cave
Geocapromys_caymanensis	extinct	0.1093	1.719	Shearwater Caves 1 and 2
Nesophontes_hemicingulus	extinct	0.1093	1.719	Shearwater Caves 1 and 2
Capromys_pilorides_lewisi	extinct	0.0326	1.719	Shearwater Caves 1 and 2
Capromys_pilorides_lewisi	extinct	0.0326	1.719	Spot Bay Cave
Geocapromys_caymanensis	extinct	0.1093	1.719	Spot Bay Cave
Capromys_pilorides_lewisi	extinct	0.0326	1.719	Blackie s Cave
Capromys_pilorides_lewisi	extinct	0.0326	1.719	Stake Bay Cave
Capromys_pilorides_lewisi	extinct	0.0326	1.719	Spot Rocks and Fissures
Geocapromys_caymanensis	extinct	0.1093	1.719	Spot Rocks and Fissures
Capromys_pilorides_lewisi	extinct	0.0326	1.719	Shelby s Bolt Hole
Capromys_pilorides_lewisi	extinct	0.0326	1.719	Bedding Plane I
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Agouti Cave
Geocapromys_caymanensis	extinct	0.1093	1.719	Agouti Cave
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Barn Owl Cave
Nesophontes_hemicingulus	extinct	0.1093	1.719	Barn Owl Cave
Geocapromys_caymanensis	extinct	0.1093	1.719	Barn Owl Cave
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Big Ear Cave
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Bodden Cave
Nesophontes_hemicingulus	extinct	0.0307	1.719	Bodden Cave
Geocapromys_caymanensis	extinct	0.0307	1.719	Bodden Cave
Geocapromys_caymanensis	extinct	0.1093	1.719	Chisholm Cow Well
Nesophontes_hemicingulus	extinct	0.1093	1.719	Chisholm Cow Well
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Chisholm Cow Well
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Crab Cave
Geocapromys_caymanensis	extinct	0.1093	1.719	Crab Cave
Geocapromys_caymanensis	extinct	0.1093	1.719	Dolphin Cave
Nesophontes_hemicingulus	extinct	0.1093	1.719	Dolphin Cave
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Dolphin Cave
Geocapromys_caymanensis	extinct	0.0307	1.719	Furtherland Farms Cow Well
Nesophontes_hemicingulus	extinct	0.0307	1.719	Furtherland Farms Cow Well
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Furtherland Farms Cow Well
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Miller s Cave
Geocapromys_caymanensis	extinct	0.1093	1.719	Miller s Cave
Geocapromys_caymanensis	extinct	0.0307	1.719	Old Man Cave
Nesophontes_hemicingulus	extinct	0.0307	1.719	Old Man Cave
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Old Man Cave
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Queen ElizabeTh II Botanic Park
Geocapromys_caymanensis	extinct	0.1093	1.719	Queen ElizabeTh II Botanic Park
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Tadarida Cave
Geocapromys_caymanensis	extinct	0.1093	1.719	Tadarida Cave
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Agave Cave
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Franz s Shelter
Capromys_pilorides_lewisi	extinct	0.0307	1.719	Weary Hill Cave
Trachypithecus_cristatus	extant	0.1174	1.7042	Niah Caves
Hylobates_muelleri	extant	0.1174	1.7042	Niah Caves
Mammuthus_exilis	extinct	1.647	1.6953	SouTh coast
Panthera_tigris	extant	0.45	1.6909	Niah Caves
Pachylemur_jullyi	extinct	0.108	1.684	Ampasambazimba
Panthera_tigris	extant	1.1286	1.6822	Batadomba lena Cave: Kuruwita
Loris_lydekkerianus	extant	1.1286	1.6822	Batadomba lena Cave: Kuruwita
Loris_tardigradus	extant	1.1286	1.6822	Batadomba lena Cave: Kuruwita
Phalanger_ornatus	extant	0.6194	1.6767	Daeo Cave 2
Rusa_unicolor	extant	0.878	1.669	Pulau Balambangan
Bos_javanicus	extant	0.878	1.669	Pulau Balambangan
Acratocnus_odontrigonus	extinct	1.4784	1.6667	Barahona IV
Elasmodontomys_obliquus	extinct	1.4784	1.6667	Barahona IV
Nesophontes_edithae	extinct	1.4784	1.6667	Barahona IV
Rattus_nov_sp_Rote	extinct	1.5362	1.658	Lua Manggetek
Praemegaceros_cazioti	extinct	1.6104	1.6574	Castiglione Cave 3 PL fracture 
Microtus_(Terricola)_ex_gr_Microtus_savii	extinct	0.5903	1.652	Riparo del Castello
Lepus_corsicanus	extant	1.0484	1.652	Riparo del Castello
Sus_scrofa	extant	1.0484	1.652	Riparo del Castello
Bos_primigenius	extinct	1.0484	1.652	Riparo del Castello
Mammuthus_exilis	extinct	1.4006	1.6482	Carrington Point
Microtus_sp_Santa_Rosa	extinct	1.4006	1.6482	Carrington Point
Tachyglossus_aculeatus	extant	1.4817	1.6292	Liang Nabulei Lisa
Dasyurus_albopunctatus	extant	1.4817	1.6292	Liang Nabulei Lisa
Echymipera_rufescens	extant	0	1.6292	Liang Nabulei Lisa
Echymipera_kalubu	extant	0	1.6292	Liang Nabulei Lisa
Peroryctes_nov_sp_Kobroor	extinct	0	1.6292	Liang Nabulei Lisa
Isoodon_macrourus	extant	1.0279	1.6292	Liang Nabulei Lisa
thylogale_stigmatica	extant	0.6429	1.6292	Liang Nabulei Lisa
thylogale_brunii	extant	0	1.6292	Liang Nabulei Lisa
Macropus_agilis	extant	1.0688	1.6292	Liang Nabulei Lisa
Phalanger_gymnotis	extant	0.6429	1.6292	Liang Nabulei Lisa
Phalanger_mimicus	extant	0.2362	1.6292	Liang Nabulei Lisa
Spilocuscus_maculatus	extant	0	1.6292	Liang Nabulei Lisa
Dobsonia_moluccensis	extant	0	1.6292	Liang Nabulei Lisa
Dobsonia_viridis	extant	0	1.6292	Liang Nabulei Lisa
Chaerephon_jobensis	extant	0	1.6292	Liang Nabulei Lisa
Hippopotamus_minor	extinct	0.8736	1.625	Kato Dhikomo Vokolosspilios
Palaeoloxodon_cypriotes	extinct	0.8736	1.625	Kato Dhikomo Vokolosspilios
Genetta_plesictoides	extinct	0.8736	1.625	Kato Dhikomo Vokolosspilios
Rousettus_aegyptiacus	extant	0.8276	1.625	Kato Dhikomo Vokolosspilios
Molossus_molossus	extant	1.5364	1.6212	Cadet 3
Mormoops_blainvillei	extant	0.121	1.6212	Cadet 3
Artibeus_lituratus	extant	1.5364	1.6212	Cadet 3
Brachyphylla_cavernarum	extant	0	1.6212	Cadet 3
Dama_carburangelensis	extinct	1.055	1.621	Grotta dell Ucceria
Sus_scrofa	extant	1.055	1.621	Grotta dell Ucceria
Cervus_elaphus	extant	1.055	1.621	Grotta dell Ucceria
Erinaceus_europaeus	extant	1.055	1.621	Grotta dell Ucceria
Bos_primigenius	extinct	1.055	1.621	Grotta dell Ucceria
Equus_hydruntinus	extinct	1.055	1.621	Grotta dell Ucceria
Vulpes_vulpes	extant	1.055	1.621	Grotta dell Ucceria
Genus_A_Timor	extinct	1.5366	1.6115	Laili Cave
Coryphomys_musseri	extinct	0.3595	1.6	Matja Kuru 1
Coryphomys_buehleri	extinct	0.3595	1.6	Matja Kuru 1
Genus_A_Timor	extinct	0.3595	1.6	Matja Kuru 1
Genus_B_Timor	extinct	0.3595	1.6	Matja Kuru 1
Genus_C_Timor	extinct	0.3595	1.6	Matja Kuru 1
Komodomys_small_species_Timor	extinct	0.3595	1.6	Matja Kuru 1
Komodomys_large_species_Timor	extinct	0.3595	1.6	Matja Kuru 1
Melomys_small_species_Timor	extinct	0.3595	1.6	Matja Kuru 1
Melomys_large_species_Timor	extinct	0.3595	1.6	Matja Kuru 1
Rattus_praetor	extant	0.963	1.599	Toe Cave
Elephas_maximus	extant	1.1286	1.5891	Batadomba lena Cave: Kuruwita
Coryphomys_buehleri	extinct	0.38	1.58	Uai Bobo 2
Coryphomys_musseri	extinct	0.38	1.58	Uai Bobo 2
Genus_A_Timor	extinct	0.38	1.58	Uai Bobo 2
Genus_B_Timor	extinct	0.38	1.58	Uai Bobo 2
Genus_C_Timor	extinct	0.32	1.58	Uai Bobo 2
Melomys_small_species_Timor	extinct	0.32	1.58	Uai Bobo 2
Melomys_large_species_Timor	extinct	0.38	1.58	Uai Bobo 2
Pteropus_griseus	extant	1.38	1.58	Uai Bobo 2
Acerodon_mackloti	extant	0.59	1.58	Uai Bobo 2
Nyctimene_cephalotes	extant	1.06	1.58	Uai Bobo 2
Hipposideros_diadema	extant	1.38	1.58	Uai Bobo 2
Mystacina_robusta	extinct	0.1	1.5675	Gordons Valley Stn: Site 4 lower
Cervus_elaphus	extant	1.5056	1.5643	Grotta Giovanna
Equus_hydruntinus	extinct	1.5056	1.5643	Grotta Giovanna
Bos_primigenius	extinct	1.5056	1.5643	Grotta Giovanna
Sus_scrofa	extant	1.5056	1.5643	Grotta Giovanna
Vulpes_vulpes	extant	1.5056	1.5643	Grotta Giovanna
Chalinolobus_tuberculatus	extant	0.679	1.5632	Predator Cave
Mystacina_robusta	extinct	0.679	1.5632	Predator Cave
Mystacina_tuberculata	extant	0	1.5632	Predator Cave
Palaeoloxodon_cypriotes	extinct	1.04	1.56	Akrotiri Aetokremnos
Mammuthus_exilis	extinct	1.4003	1.5547	lat340020long1201120
Cervus_elaphus	extant	1.0484	1.5521	Riparo del Castello
Equus_hydruntinus	extinct	1.0484	1.5521	Riparo del Castello
Ardops_nichollsi	extant	0.4583	1.5364	Cadet 3
Parocnus_browni	extinct	0.4975	1.5236	Las Breas de San Felipe
Oryctolagus_cuniculus	extant	1.4708	1.5224	San Teodoro
Cervus_elaphus	extant	1.4708	1.5224	San Teodoro
Bos_primigenius	extinct	1.4708	1.5224	San Teodoro
Mammuthus_columbi	extinct	1.4796	1.5128	Santa Rosa unknown 13
Phalanger_gymnotis	extant	0	1.508	Yuku
Phalanger_carmelitae	extant	0	1.508	Yuku
Phalanger_orientalis	extant	0	1.508	Yuku
Trichys_fasciculata	extant	1.2135	1.5061	Niah Caves
Callosciurus_prevostii	extant	1.2135	1.5061	Niah Caves
Palaeoloxodon_cypriotes	extinct	0.602	1.5	Akanthou Arkangelos Mikhail
Hippopotamus_minor	extinct	0.602	1.5	Akanthou Arkangelos Mikhail
Macaca_fascicularis	extant	0.4	1.5	Goa Braholo: assemblages 1 2
Galeopterus_variegatus	extant	0.4	1.5	Goa Braholo: assemblages 1 2
Panthera_tigris_FOSSIL	extant	1.17	1.5	Goa Braholo: assemblage 2
Hipposideros_diadema	extant	0.4	1.5	Goa Braholo: assemblages 1 2
Nycticebus_javanicus	extant	0.4	1.5	Goa Braholo: assemblages 1 2
Rhinoceros_sondaicus	extant	0.4	1.5	Goa Braholo: assemblages 1 2
Ratufa_bicolor	extant	0.4	1.5	Goa Braholo: assemblages 1 2
Sus_scrofa_vittatus	extant	0.4	1.5	Goa Braholo: assemblages 1 2
Sus_verrucosus	extant	0.4	1.5	Goa Braholo: assemblages 1 2
Paradoxurus_hermaphroditus	extant	0.4	1.5	Goa Braholo: assemblages 1 2
Cervus_elaphus	extant	1.2	1.5	Grotta di Carburangeli
Vulpes_vulpes	extant	1.17	1.5	K22 San Vito lo Capo
Cervus_elaphus	extant	1.17	1.5	K22 San Vito lo Capo
Bos_primigenius	extinct	1.2	1.5	Contrada Tabuna 
Equus_hydruntinus	extinct	1.2	1.5	Contrada Tabuna 
Cervus_elaphus	extant	1.2	1.5	Contrada Tabuna 
Equus_hydruntinus	extinct	1.2	1.5	Grotta della Cannita
Microtus_(Terricola)_ex_gr_Microtus_savii	extinct	0.713	1.5	Grotta dell Uzzo
Sus_scrofa	extant	0.713	1.5	Grotta dell Uzzo
Bos_primigenius	extinct	1.17	1.5	Grotta dell Uzzo
Ursus_arctos	extant	1.2	1.5	Grotta dell Uzzo
Vulpes_vulpes	extant	0.713	1.5	Grotta dell Uzzo
Canis_lupus	extant	1.2	1.5	Grotta dell Uzzo
Erinaceus_europaeus	extant	0.713	1.5	Grotta dell Uzzo
Mustela_nivalis	extant	1.17	1.5	Grotta dell Uzzo
Equus_hydruntinus	extinct	1.2	1.5	Grotta dell Uzzo
Cervus_elaphus_siciliae	extinct	1.2	1.5	Grotta dell Uzzo
Cervus_elaphus	extant	1.2	1.5	Grotta Salerno I
Bos_primigenius	extinct	1.2	1.5	Grotta Salerno I
Equus_hydruntinus	extinct	1.2	1.5	Grotta Emiliana
Equus_hydruntinus	extinct	1.2	1.5	Grotta Mangiapane
Equus_hydruntinus	extinct	1.2	1.5	Cisternuzza Vallesecco
Equus_hydruntinus	extinct	1.2	1.5	Grotticina B dell Addaura
Equus_hydruntinus	extinct	1.2	1.5	Riparo Pedagaggi
Cervus_elaphus	extant	1.2	1.5	Riparo Pedagaggi
Bos_primigenius	extinct	1.2	1.5	Riparo Pedagaggi
Sus_scrofa	extant	1.2	1.5	Riparo Pedagaggi
Equus_hydruntinus	extinct	1.2	1.5	Grotta dei Bovidi o Antro Nero
Cervus_elaphus	extant	1.2	1.5	Grotta dei Bovidi o Antro Nero
Bos_primigenius	extinct	1.2	1.5	Grotta dei Bovidi o Antro Nero
Peromyscus_nesodytes	extinct	1.3395	1.4936	Locality SMI V 12
Cervus_astylodon	extinct	1.4097	1.4868	Sabichi Fissure
Mammuthus_exilis	extinct	1.4261	1.4865	Santa Rosa unknown 2
Uromys_caudimaculatus	extant	0	1.4817	Liang Nabulei Lisa
Mystacina_robusta	extinct	1.3328	1.4567	Hawkes Cave
Cervus_elaphus	extant	0.774	1.42	Grotta D Oriente
Bos_primigenius	extinct	0.774	1.42	Grotta D Oriente
Equus_hydruntinus	extinct	0.774	1.42	Grotta D Oriente
Vulpes_vulpes	extant	0.774	1.42	Grotta D Oriente
Sus_scrofa	extant	0.774	1.42	Grotta D Oriente
Microtus_(Terricola)_ex_gr_Microtus_savii	extinct	0.774	1.42	Grotta D Oriente
Crocidura_sicula_sicula_FOSSIL	extant	0.774	1.42	Grotta D Oriente
Erinaceus_europaeus	extant	0.948	1.42	Grotta D Oriente
Molossus_molossus	extant	1.0249	1.4195	Blanchard Cave
Mammuthus_columbi	extinct	1.3803	1.4125	Santa Rosa unknown 12
Cynopterus_brachyotis	extant	0.5	1.4116	Ille Cave
Hipposideros_diadema	extant	0	1.4116	Ille Cave
Macaca_fascicularis	extant	0.9	1.4116	Ille Cave
Manis_culionensis	extant	0	1.4116	Ille Cave
Sundamys_muelleri	extant	0.5	1.4116	Ille Cave
Hystrix_pumila	extant	0.9	1.4116	Ille Cave
Cuon/Canis_sp_Palawan	extinct	0.7	1.4116	Ille Cave
Herpestes_brachyurus	extant	0	1.4116	Ille Cave
Panthera_tigris	extant	0.7	1.4116	Ille Cave
Axis_calamianensis	extant	0.5	1.4116	Ille Cave
Rusa_sp_Palawan	extinct	0.7	1.4116	Ille Cave
Sus_ahoenobarbus	extant	0.9	1.4116	Ille Cave
Sminthopsis_virginiae	extant	1.0432	1.4057	Liang Lemdubu
Oryzomys_antillarum	extinct	1.332	1.4054	Drum Cave
Xaymaca_fulvopulvis	extinct	1.332	1.4054	Drum Cave
Geocapromys_brownii	extant	1.332	1.4054	Drum Cave
Equus_hydruntinus	extinct	1.336	1.404	Grotta Addaura 3 o delle Incisioni
Bos_primigenius	extinct	1.336	1.404	Grotta Addaura 3 o delle Incisioni
Cervus_elaphus	extant	1.336	1.404	Grotta Addaura 3 o delle Incisioni
Sus_scrofa	extant	1.336	1.404	Grotta Addaura 3 o delle Incisioni
Vulpes_vulpes	extant	1.336	1.404	Grotta Addaura 3 o delle Incisioni
Equus_hydruntinus	extinct	1.24	1.401	Grotta Niscemi
Vulpes_vulpes	extant	1.24	1.401	Grotta Niscemi
Bos_primigenius	extinct	1.24	1.401	Grotta Niscemi
Cervus_elaphus	extant	1.24	1.401	Grotta Niscemi
Rheithrosciurus_macrotis	extant	1.1	1.4	Niah Caves
Cynopterus_horsfieldii	extant	1.1	1.4	Niah Caves
Rhinoceros_sondaicus	extant	0.0929	1.4	Niah Caves
Echinosorex_gymnura	extant	0.0929	1.4	Niah Caves
Peromyscus_nesodytes	extinct	0.64	1.4	Daisy Cave (CA SMI 261)
Oryzomys_antillarum	extinct	0.0256	1.4	Bonafide Cave
Sus_scrofa	extant	0.7	1.394	Grotta Schiacciata
Cervus_elaphus	extant	0.7	1.394	Grotta Schiacciata
Vulpes_vulpes	extant	0.7	1.394	Grotta Schiacciata
Phyllonycteris_poeyi	extant	1.118	1.385	Patton s Fissure
Brachyphylla_nana	extant	1.118	1.385	Patton s Fissure
Macrotus_waterhousii	extant	1.118	1.385	Patton s Fissure
Erophylla_sezekorni	extant	1.118	1.385	Patton s Fissure
Eptesicus_fuscus	extant	1.118	1.385	Patton s Fissure
Eptesicus_fuscus	extant	1.118	1.385	Peter Cave
Macrotus_waterhousii	extant	1.118	1.385	Peter Cave
Brachyphylla_nana	extant	1.118	1.385	Pollard Bay Cave
Eptesicus_fuscus	extant	1.118	1.385	Pollard Bay Cave
Erophylla_sezekorni	extant	1.118	1.385	Pollard Bay Cave
Macrotus_waterhousii	extant	1.118	1.385	Pollard Bay Cave
Macrotus_waterhousii	extant	1.118	1.385	Shearwater Caves 1 and 2
Eptesicus_fuscus	extant	1.118	1.385	Shearwater Caves 1 and 2
Macrotus_waterhousii	extant	1.118	1.385	Spot Bay Cave
Eptesicus_fuscus	extant	1.118	1.385	Spot Bay Cave
Cynotherium_sardous	extinct	1.3396	1.3808	Castiglione Cave 3 PL fracture 
Echymipera_rufescens	extant	0.558	1.3795	Nombe
Cervus_elaphus	extant	0.858	1.376	Grotta del Tuono
Komodomys_small_species_Timor	extinct	0.1128	1.375	Here Sorot Entapa
Muridae_indet_(large_murid)_Kisar	extinct	1.3484	1.375	Here Sorot Entapa
Bos_primigenius	extinct	0.84	1.375	Grotta Cala dei Genovesi
Cervus_elaphus	extant	0.84	1.375	Grotta Cala dei Genovesi
Equus_hydruntinus	extinct	0.84	1.375	Grotta Cala dei Genovesi
Vulpes_vulpes	extant	0.84	1.375	Grotta Cala dei Genovesi
Sus_scrofa	extant	0.84	1.375	Grotta Cala dei Genovesi
Cynocephalus_variegatus	extant	1.0774	1.3543	Kimanis
Macaca_fascicularis	extant	1.0774	1.3543	Kimanis
Hylobates_muelleri	extant	0.5308	1.3543	Kimanis
Pongo_pygmaeus	extant	0.0776	1.3543	Kimanis
Helarctos_malayanus	extant	0.0776	1.3543	Kimanis
Viverra_tangalunga	extant	1.0774	1.3543	Kimanis
Tapirus_indicus	extant	0.5308	1.3543	Kimanis
Sus_barbatus	extant	0.0776	1.3543	Kimanis
Muntiacus_muntjak	extant	1.0774	1.3543	Kimanis
Rusa_unicolor	extant	1.0774	1.3543	Kimanis
Avahi_laniger	extant	0.173	1.353	Ampasambazimba
Cheirogaleus_major	extant	0.173	1.353	Ampasambazimba
Propithecus_diadema	extant	0.173	1.353	Ampasambazimba
Propithecus_edwardsi	extant	0.173	1.353	Ampasambazimba
Propithecus_coquereli	extant	0.173	1.353	Ampasambazimba
Varecia_variegata	extant	0.173	1.353	Ampasambazimba
Hypogeomys_antimena	extant	0.173	1.353	Ampasambazimba
Tenrec_ecaudatus	extant	0.173	1.353	Ampasambazimba
Spilocuscus_kraemeri	extant	0.5952	1.3528	Pamwak
Pteropus_admiralitatum	extant	0.5952	1.3528	Pamwak
Palaeoloxodon_cypriotes	extinct	1.1	1.35	Aghia Napa (Streambed near Famagusta)
Genetta_plesictoides	extinct	1.1	1.35	Aghia Napa (Streambed near Famagusta)
Hippopotamus_minor	extinct	1.1	1.35	Aghia Napa (Streambed near Famagusta)
Peromyscus_nesodytes	extinct	1.3233	1.3493	Arlington Springs (CA SRI 173)
Mammuthus_nov_sp_Santa_Rosa	extinct	1.3313	1.3473	NW corner
Rattus_nov_sp_Rote	extinct	1.0939	1.3427	Pia Hudale
Megaladapis_grandidieri	extinct	0.078	1.332	Ampasambazimba
Xenothrix_mcgregori	extinct	0.1443	1.331	New Cave
Xenothrix_mcgregori	extinct	1.1697	1.331	Drum Cave
Lemur_catta	extant	0.05	1.327	Ankilitelo
Eulemur_rufifrons	extant	0.05	1.327	Ankilitelo
Galidia_elegans	extant	0.05	1.327	Ankilitelo
Tenrec_ecaudatus	extant	0.05	1.327	Ankilitelo
Setifer_setosus	extant	0.05	1.327	Ankilitelo
Echinops_telfairi	extant	0.05	1.327	Ankilitelo
Geogale_aurita	extant	0.05	1.327	Ankilitelo
Microgale_brevicaudata	extant	0.05	1.327	Ankilitelo
Microgale_majori	extant	0.05	1.327	Ankilitelo
Microgale_nasoloi	extant	0.05	1.327	Ankilitelo
Lepilemur_petteri	extant	0.05	1.327	Ankilitelo
Microcebus_griseorufus	extant	0.05	1.327	Ankilitelo
Microcebus_murinus	extant	0.05	1.327	Ankilitelo
Cheirogaleus_medius	extant	0.05	1.327	Ankilitelo
Propithecus_verreauxi	extant	0.05	1.327	Ankilitelo
Mormopterus_jugularis	extant	0.05	1.327	Ankilitelo
Otomops_madagascariensis	extant	0.05	1.327	Ankilitelo
Miniopterus_gleni	extant	0.05	1.327	Ankilitelo
Galidictis_grandidieri	extant	0.05	1.327	Ankilitelo
