Taxon_name	Status	MinAge	MaxAge	Site
Rattus_sp_A	extinct	9.62	19.2	Sangiran: black clays
Rattus_trinilensis	extinct	9.62	19.2	Sangiran: black clays
Rhinoceros_sondaicus	extant	7.8	19.2	Sangiran: unknown provenance
Stegodon_trigonocephalus	extinct	9.62	19.2	Sangiran: black clays
Pannonictis_baroniensis	extinct	10	19	Monte Tuttavista
Stegodon_aurorae	extinct	18	19	Shide: Taga City: Shiga Prefecture
Stegodon_aurorae	extinct	17	19	Kasada: Inabe: Mie Prefecture
Stegodon_sompoensis	extinct	2	18	Bulu Cepo (FVL 10)
Stegodon_sompoensis	extinct	2	18	Bulu Cepo (FVL 12)
Stegodon_sp_Sulawesi	extinct	2	18	Bulu Cepo (FVL 12)
Stegoloxodon_celebensis	extinct	2	18	Bulu Cepo (FVL 12)
Stegoloxodon_celebensis	extinct	2	18	FVL 13
Celebochoerus_heekereni	extinct	2	18	FVL 13
Stegodon_sompoensis	extinct	2	18	FVL 13
Stegodon_sompoensis	extinct	2	18	FVL 13
Celebochoerus_heekereni	extinct	2	18	Paroto (FVL 14)
Stegoloxodon_celebensis	extinct	2	18	Paroto (FVL 14)
Celebochoerus_heekereni	extinct	2	18	Beru
Stegoloxodon_celebensis	extinct	2	18	Beru
Stegodon_sp_Sulawesi	extinct	2	18	Beru
Stegodon_sompoensis	extinct	2	18	Beru
Celebochoerus_heekereni	extinct	2	18	Lakibong 1 (FVL 5)
Stegodon_sompoensis	extinct	2	18	Lakibong 1 (FVL 5)
Stegodon_sompoensis	extinct	2	18	Lakibong 1 (FVL 5)
Stegoloxodon_celebensis	extinct	2	18	Lakibong 1 (FVL 5)
Stegodon_sompoensis	extinct	2	18	Lakibong 2 (FVL 6)
Stegodon_sompoensis	extinct	2	18	Lakibong 2 (FVL 6)
Celebochoerus_heekereni	extinct	2	18	Lakibong 2 (FVL 6)
Stegoloxodon_celebensis	extinct	2	18	Lakibong 2 (FVL 6)
Stegoloxodon_celebensis	extinct	2	18	Lakibong 3 (FVL 7)
Celebochoerus_heekereni	extinct	2	18	Padali (FVL 30)
Stegodon_sompoensis	extinct	2	18	Padali (FVL 30)
Stegodon_sompoensis	extinct	2	18	Padali (FVL 30)
Stegoloxodon_celebensis	extinct	2	18	Padali (FVL 30)
Stegodon_sp_B_Sulawesi	extinct	0.117	18	Pintareng
Stegodon_sompoensis	extinct	2	18	Palangiseng (FVL 2)
Stegodon_sp_Sulawesi	extinct	2	18	Palangiseng (FVL 2)
Stegoloxodon_celebensis	extinct	2	18	Palangiseng (FVL 2)
Stegodon_sompoensis	extinct	2	18	Marale (FVL 18)
Stegodon_sp_Sulawesi	extinct	2	18	Marale (FVL 18)
Stegodon_sp_Sulawesi	extinct	2	18	Marale (FVL 17)
Stegodon_sompoensis	extinct	2	18	Marale (FVL 17)
Stegodon_sompoensis	extinct	2	18	Marale (FVL 17)
Celebochoerus_heekereni	extinct	2	18	Marale (FVL 16)
Stegodon_sompoensis	extinct	2	18	Marale (FVL 16)
Stegodon_sompoensis	extinct	2	18	Marale (FVL 15)
Celebochoerus_nov_sp_Sulawesi	extinct	2	18	Marale (FVL 15)
Celebochoerus_heekereni	extinct	2	18	Marale (FVL 15)
Stegoloxodon_celebensis	extinct	2	18	Marale (FVL 15)
Stegodon_sompoensis	extinct	2	18	Marale (FVL 15)
Stegodon_sompoensis	extinct	2	18	Alupang
Stegodon_sp_Sulawesi	extinct	0.117	18	Betue
Nesorhinus_hayasakai	extinct	7.8	18	Taoyuan
Rhinoceros_sp_Taiwan	extinct	7.8	18	Kaohsiung
Eivissia_canarreiensis	extinct	7.74	18	Cova de ca na Reia
Gliridae_sp_Eivissa	extinct	7.74	18	Cova de ca na Reia
Myotragus_binigausensis	extinct	1.29	18	Barranc de Binigaus
Hypnomys_eliomyoides	extinct	1.29	18	Barranc de Binigaus
Nesiotites_meloussae	extinct	1.29	18	Barranc de Binigaus
Myotis_escalerai	extant	1.29	18	Barranc de Binigaus
Rhinolophus_variabilis	extinct	1.29	18	Barranc de Binigaus
Myotragus_kopperi	extinct	7.74	18	Pedrera de s_Onix
Hypnomys_onicensis	extinct	7.74	18	Pedrera de s_Onix
Nesiotites_aff_N_ponsi	extinct	7.74	18	Pedrera de s_Onix
Mammuthus_trogontherii	extinct	7.74	18	Naganuma: Minato City: Kazusa province: Chiba Prefecture
Cervus_kazusensis	extinct	7.74	18	Naganuma: Minato City: Kazusa province: Chiba Prefecture
Giraffa_nipponica	extinct	7.74	18	Naganuma: Minato City: Kazusa province: Chiba Prefecture
Elaphurus_davidianus	extinct	7.74	18	Kazusa City: Otomi: Kimitsu City: Chiba Prefecture
Elaphurus_davidianus	extinct	10	18	Komiya St: Haijima City: Tokyo Prefecture
