Taxon_name	Status	MinAge	MaxAge	Site
Canariomys_bravoi	extinct	0.008616	0.06958	 Hoya de San Felipe
Canariomys_bravoi	extinct	0.008616	0.06958	 Jover: Tejine: Costa de Anaga
Canariomys_bravoi	extinct	0.00872	0.00944	 La Fortaleza
Canariomys_bravoi	extinct	0.008616	0.06958	 Montana de Guasa
Canariomys_bravoi	extinct	0.008616	0.06958	 Puerto de la Cruz
Canariomys_bravoi	extinct	0.008616	0.0468	 Punta del Hidalgo
Canariomys_bravoi	extinct	0.008616	0.06958	 Santa Ursula: Montana de las Ovejas
Megaoryzomys_curioi	extinct	0.000496	0.010948	Andre s Cave
Megaoryzomys_curioi	extinct	0.001176	0.008604	Cueva de Kubler
Megaoryzomys_curioi	extinct	0.00364	0.005392	Cave No. 4
Nesoryzomys_indefessus_indefessus	extinct	0.001176	0.008604	Cueva de Kubler
Nesoryzomys_darwini	extinct	0.001176	0.008604	Cueva de Kubler
Megaoryzomys_curioi	extinct	0.000496	0.0014	Cueva del Cascajo
Nesoryzomys_darwini	extinct	0.000496	0.0014	Cueva del Cascajo
Nesoryzomys_indefessus_indefessus	extinct	0.000496	0.0014	Cueva del Cascajo
Megaoryzomys_curioi	extinct	0.000496	0.034	Cueva de Kastdalen
Megaoryzomys_curioi	extinct	0.0014	0.034	3 km norTh of Academy Bay
Nesoryzomys_darwini	extinct	0.001176	0.0014	3 km norTh of Academy Bay
Nesoryzomys_indefessus_indefessus	extinct	0.001176	0.0014	3 km norTh of Academy Bay
Megaoryzomys_nov_sp_Isabela	extinct	0.00102	0.00134	Cueva Perdida
Megaoryzomys_nov_sp_Isabela	extinct	0.003168	0.004708	Cueva de Macas
Nesoryzomys_nov_sp_2	extinct	0.003168	0.004708	Cueva de Macas
Nesoryzomys_nov_sp_3	extinct	0.003168	0.004708	Cueva de Macas
Megaoryzomys_nov_sp_Isabela	extinct	0.016296	0.021256	Cueva de Sucre
Nesoryzomys_nov_sp_2	extinct	0.016296	0.021256	Cueva de Sucre
Nesoryzomys_nov_sp_3	extinct	0.016296	0.021256	Cueva de Sucre
Nesoryzomys_nov_sp_1	extinct	0.025556	0.031744	Lulu s Spatter Cone
Lasiurus_borealis	extant	0	0.0168	Finch Cave
Aegialomys_galapagoensis	extant	0.002	0.034	Grieta de Gordillo
Rousettus_aegyptiacus	extant	0.0296	0.0304	Hoq Cave
Isolobodon_portoricensis	extinct	0.464	0.512	Cueva del Agua
Isolobodon_portoricensis	extinct	0.00124	0.002052	Cueva Negra
Noctilio_leporinus	extant	0.00124	0.0168	Cueva Negra
Isolobodon_portoricensis	extinct	0.0168	0.08	Cueva Lirios
Isolobodon_portoricensis	extinct	0.0038	0.006	Playa Sardinera
Nesophontes_edithae	extinct	0.1386	0.516	Cueva Clara
Elasmodontomys_obliquus	extinct	0.1386	0.516	Cueva Clara
Heteropsomys_insulans	extinct	0.1386	0.516	Cueva Clara
Acratocnus_odontrigonus	extinct	0.1386	0.516	Cueva Clara
Brachyphylla_cavernarum	extant	0	0.516	Cueva Clara
Stenoderma_rufum	extant	0	0.516	Cueva Clara
Phyllonycteris_major	extinct	0.1386	0.516	Cueva Clara
Eptesicus_fuscus	extant	0	0.516	Cueva Clara
Noctilio_leporinus	extant	0	0.516	Cueva Clara
Pteronotus_parnellii	extant	0	0.516	Cueva Clara
Mormoops_blainvillei	extant	0	0.516	Cueva Clara
Macrotus_waterhousii	extant	0.1386	0.516	Cueva Clara
Artibeus_jamaicensis	extant	0	0.516	Cueva Clara
Monophyllus_plethodon	extant	0.1386	0.516	Cueva Clara
Monophyllus_redmani	extant	0	0.516	Cueva Clara
Tadarida_brasiliensis	extant	0	0.516	Cueva Clara
Nesophontes_edithae	extinct	0.009396	0.025272	Cueva del Perro
Elasmodontomys_obliquus	extinct	0.009396	0.025272	Cueva del Perro
Heteropsomys_insulans	extinct	0.009396	0.025272	Cueva del Perro
Monophyllus_plethodon	extant	0.009396	0.025272	Cueva del Perro
Brachyphylla_cavernarum	extant	0.009396	0.025272	Cueva del Perro
Artibeus_jamaicensis	extant	0.009396	0.025272	Cueva del Perro
Stenoderma_rufum	extant	0.009396	0.025272	Cueva del Perro
Phyllonycteris_major	extinct	0.009396	0.025272	Cueva del Perro
Eptesicus_fuscus	extant	0.009396	0.025272	Cueva del Perro
Tadarida_brasiliensis	extant	0.009396	0.025272	Cueva del Perro
Heteropsomys_insulans	extinct	0.004252	0.005024	Cueva de Juan Miguel (Cag 3 site)
Nesophontes_edithae	extinct	0.003188	0.003836	Cueva de Juan Miguel (Cag 3 site)
Mormoops_blainvillei	extant	0.0022	0.0047	Cueva de Juan Miguel (Cag 3 site)
Brachyphylla_cavernarum	extant	0.0022	0.0047	Cueva de Juan Miguel (Cag 3 site)
Eptesicus_wetmori	extant	0.0022	0.0047	Cueva de Juan Miguel (Cag 3 site)
Isolobodon_portoricensis	extinct	0.0022	0.0047	Cueva de Juan Miguel (Cag 3 site)
Elasmodontomys_obliquus	extinct	0.3824	0.4972	Cueva el Mora
Tainotherium_valei	extinct	0.004788	0.14948	Cueva de la Vaca
Nesophontes_edithae	extinct	0.14948	0.158052	Cueva de la Vaca
Elasmodontomys_obliquus	extinct	0.004788	0.14948	Cueva de la Vaca
Heteropsomys_insulans	extinct	0.004788	0.158052	Cueva de la Vaca
Acratocnus_odontrigonus	extinct	0.004788	0.158052	Cueva de la Vaca
Isolobodon_portoricensis	extinct	0.004788	0.005052	Cueva de la Vaca
Brachyphylla_cavernarum	extant	0.004788	0.13616	Cueva de la Vaca
Eptesicus_fuscus	extant	0.004788	0.13616	Cueva de la Vaca
Acratocnus_odontrigonus	extinct	0.004596	0.516	Cueva de la Vaquita
Elasmodontomys_obliquus	extinct	0.004596	0.516	Cueva de la Vaquita
Elasmodontomys_obliquus	extinct	0.004596	0.516	Snake Cave
Heteropsomys_insulans	extinct	0.004144	0.516	Snake Cave
Acratocnus_odontrigonus	extinct	0.004596	0.516	Cueva Cucaracha
Elasmodontomys_obliquus	extinct	0.004596	0.516	Cueva Cucaracha
Heteropsomys_insulans	extinct	0.004144	0.516	Cueva Cucaracha
Nesophontes_edithae	extinct	0.003188	0.516	Cueva Cucaracha
Acratocnus_odontrigonus	extinct	0.004832	0.005104	Cueva Nina
Isolobodon_portoricensis	extinct	0.004832	0.005104	Cueva Nina
Elasmodontomys_obliquus	extinct	0.004596	0.516	Sinkhole Cave
Isolobodon_portoricensis	extinct	0.0021	0.006132	Creek Cave
Acratocnus_odontrigonus	extinct	0.004596	0.005004	Inside Out Cave
Elasmodontomys_obliquus	extinct	0.004596	0.005004	Inside Out Cave
Isolobodon_portoricensis	extinct	0.004596	0.005004	Inside Out Cave
Nesophontes_edithae	extinct	0.004596	0.005004	Inside Out Cave
Elasmodontomys_obliquus	extinct	0.004596	0.516	Cueva Arcilla
Acratocnus_odontrigonus	extinct	0.059136	0.066668	Barahona IV
Elasmodontomys_obliquus	extinct	0.059136	0.066668	Barahona IV
Nesophontes_edithae	extinct	0.059136	0.066668	Barahona IV
Isolobodon_portoricensis	extinct	0.005764	0.006132	CM Cave
Isolobodon_portoricensis	extinct	0.002456	0.002736	Guanica Bat Cave
Elasmodontomys_obliquus	extinct	0.004596	0.516	Monte Grande
Isolobodon_portoricensis	extinct	0.0021	0.006132	Monte Grande
Nesophontes_edithae	extinct	0.003188	0.516	Monte Grande
Noctilio_leporinus	extant	0	0.516	Monte Grande
Pteronotus_parnellii	extant	0	0.516	Monte Grande
Monophyllus_redmani	extant	0	0.516	Monte Grande
Brachyphylla_cavernarum	extant	0	0.516	Monte Grande
Eptesicus_fuscus	extant	0	0.516	Monte Grande
Artibeus_jamaicensis	extant	0	0.516	Monte Grande
Acratocnus_odontrigonus	extinct	0.004596	0.516	Cueva del Perezoso
Elasmodontomys_obliquus	extinct	0.004596	0.516	Cueva del Perezoso
Heteropsomys_insulans	extinct	0.0046	0.516	Cueva de la Ceiba
Elasmodontomys_obliquus	extinct	0.0046	0.516	Cueva de la Ceiba
Acratocnus_odontrigonus	extinct	0.0046	0.516	Cueva de la Ceiba
Isolobodon_portoricensis	extinct	0.00374	0.0046	Cueva de la Ceiba
Isolobodon_portoricensis	extinct	0.0021	0.00268	Hacienda Jobo
Elasmodontomys_obliquus	extinct	0.004596	0.516	Hacienda Jobo
Acratocnus_odontrigonus	extinct	0.004596	0.516	Hacienda Jobo
Nesophontes_edithae	extinct	0.003188	0.516	Hacienda Jobo
Nesophontes_edithae	extinct	0.003188	0.516	Cueva Catedral
Phyllonycteris_major	extinct	0.009396	0.516	Cueva Catedral
Monophyllus_plethodon	extant	0.009396	0.516	Cueva Catedral
Pteronotus_parnellii	extant	0	0.516	Cueva Catedral
Monophyllus_redmani	extant	0	0.516	Cueva Catedral
Brachyphylla_cavernarum	extant	0	0.516	Cueva Catedral
Eptesicus_fuscus	extant	0	0.516	Cueva Catedral
Stenoderma_rufum	extant	0	0.516	Cueva Catedral
Acratocnus_odontrigonus	extinct	0.004596	0.516	Cave 72
Elasmodontomys_obliquus	extinct	0.004596	0.516	Cave 72
Heteropsomys_insulans	extinct	0.004144	0.516	Cave 72
Acratocnus_odontrigonus	extinct	0.125048	0.135292	Nesophontes Cave
Elasmodontomys_obliquus	extinct	0.125048	0.135292	Nesophontes Cave
Nesophontes_edithae	extinct	0.125048	0.135292	Nesophontes Cave
Heteropsomys_insulans	extinct	0.004144	0.018984	Nesophontes II Cave
Nesophontes_edithae	extinct	0.004144	0.018984	Nesophontes II Cave
Acratocnus_odontrigonus	extinct	0.004596	0.516	Nesophontes Minor Cave
Artibeus_jamaicensis	extant	0.00212	0.00376	Finca de Dona Rosa
Brachyphylla_cavernarum	extant	0.00212	0.00376	Finca de Dona Rosa
Eptesicus_wetmori	extant	0.00212	0.00376	Finca de Dona Rosa
Isolobodon_portoricensis	extinct	0.00212	0.00376	Finca de Dona Rosa
Molossus_molossus	extant	0.0022	0.0054	Maisabel
Eptesicus_fuscus	extant	0.0054	0.0086	Maisabel
Isolobodon_portoricensis	extinct	0.0022	0.0086	Maisabel
Plagiodontia_sp_Puerto_Rico	extinct	0.0022	0.0086	Maisabel
Isolobodon_portoricensis	extinct	0.0018	0.0042	El Bronce
Isolobodon_portoricensis	extinct	0.0018	0.0052	La Jacanas
Nesophontes_edithae	extinct	0.0042	0.0052	La Jacanas
Isolobodon_portoricensis	extinct	0.00208	0.00318	La Mineral
Isolobodon_portoricensis	extinct	0.00268	0.0036	Los Gongolones
Nesophontes_edithae	extinct	0.01156	0.01252	Cueva Matos
Elasmodontomys_obliquus	extinct	0.004596	0.516	Morovis
Acratocnus_odontrigonus	extinct	0.004596	0.516	Morovis
Heteropsomys_insulans	extinct	0.004144	0.516	Morovis
Pteronotus_parnellii	extant	0	0.516	Morovis
Monophyllus_redmani	extant	0	0.516	Morovis
Brachyphylla_cavernarum	extant	0	0.516	Morovis
Eptesicus_fuscus	extant	0	0.516	Morovis
Nesophontes_edithae	extinct	0.003188	0.516	Utuado
Elasmodontomys_obliquus	extinct	0.004596	0.516	Utuado
Heteropsomys_antillensis	extinct	0.0168	0.516	Utuado
Acratocnus_odontrigonus	extinct	0.004596	0.516	Utuado
Heteropsomys_antillensis	extinct	0.0168	0.516	Ciales
Nesophontes_edithae	extinct	0.003188	0.516	Ciales
Elasmodontomys_obliquus	extinct	0.004596	0.516	Ciales
Isolobodon_portoricensis	extinct	0.0021	0.006132	Ciales
Acratocnus_odontrigonus	extinct	0.004596	0.516	Ciales
Nesophontes_edithae	extinct	0.003188	0.516	Manati
Isolobodon_portoricensis	extinct	0.0021	0.006132	Manati
Nesophontes_edithae	extinct	0.003188	0.516	Rio Piedras
Elasmodontomys_obliquus	extinct	0.004596	0.516	Rio Piedras
Eptesicus_fuscus	extant	0	0.516	Trujillo Alto
Mormoops_blainvillei	extant	0	0.516	Trujillo Alto
Isolobodon_portoricensis	extinct	0.0021	0.006132	San German
Isolobodon_portoricensis	extinct	0.0021	0.006132	Cabo Rojo
Isolobodon_portoricensis	extinct	0.0021	0.006132	Salina
Isolobodon_portoricensis	extinct	0.0021	0.006132	Saliche
Isolobodon_portoricensis	extinct	0.0021	0.006132	Aguirri
Isolobodon_portoricensis	extinct	0.0021	0.006132	Rio Camuy Cave
Nesophontes_edithae	extinct	0.003188	0.516	Cueva De Silva
Brachyphylla_cavernarum	extant	0	0.516	Cueva De Silva
Isolobodon_portoricensis	extinct	0.0021	0.006132	Mayaguez
Isolobodon_portoricensis	extinct	0.0018	0.0034	AR 38 Tanama Site 1
Nesophontes_edithae	extinct	0.0046	0.0062	AR 39 Tanama Site 2
Heteropsomys_insulans	extinct	0.0046	0.0062	AR 39 Tanama Site 2
Isolobodon_portoricensis	extinct	0.0046	0.0062	AR 39 Tanama Site 2
Isolobodon_portoricensis	extinct	0.0026	0.005684	Tibes
Isolobodon_portoricensis	extinct	0.004696	0.008628	Hacienda Grande
Nesophontes_edithae	extinct	0.004696	0.008628	Hacienda Grande
Isolobodon_portoricensis	extinct	0.002116	0.008596	Punta Candelero
Puertoricomys_corozalus	extinct	10.32	21.332	Corozal Limestone Cave
Heteropsomys_insulans	extinct	0.00978	0.01936	Maruca
Isolobodon_portoricensis	extinct	0.00798	0.017772	Angostura
Isolobodon_portoricensis	extinct	0.006944	0.007564	Maria de la Cruz cave
Isolobodon_portoricensis	extinct	0.0018	0.009	Vi059 Punta Carenero
Isolobodon_portoricensis	extinct	0.0026	0.0042	Lujan midden A and B
Nesophontes_edithae	extinct	0.0026	0.0042	Lujan midden A and B
Isolobodon_portoricensis	extinct	0.001216	0.008276	Sorce
Nesophontes_edithae	extinct	0.001216	0.008276	Sorce
Heteropsomys_insulans	extinct	0.001216	0.008276	Sorce
Heteropsomys_insulans	extinct	0.003616	0.010892	Krum Bay
Isolobodon_portoricensis	extinct	0.0018	0.0046	Magens Bay
Isolobodon_portoricensis	extinct	0.0018	0.00754	Tutu
Isolobodon_portoricensis	extinct	0.00184	0.0038	Cinnamon Bay
Isolobodon_portoricensis	extinct	0.0046	0.0074	Trunk Bay
Isolobodon_portoricensis	extinct	0.002164	0.006856	Calabash Boom
Isolobodon_portoricensis	extinct	0.0018	0.0054	Salt River
Isolobodon_portoricensis	extinct	0.0058	0.0078	Unnamed Cave
Isolobodon_portoricensis	extinct	0.003	0.0044	GN6
Isolobodon_portoricensis	extinct	0.00068	0.00092	GN2
Isolobodon_portoricensis	extinct	0.0028	0.004	Paraquita
Isolobodon_portoricensis	extinct	0.0036	0.005252	Cape Wright
Geocapromys_ingrahami_abaconis	extinct	0.00296	0.00388	Gilpin Point
Geocapromys_ingrahami_abaconis	extinct	0.000556	0.001852	Hole in the Wall Cave
Myotis_austroriparius	extant	0.000556	0.001852	Hole in the Wall Cave
Mormoops_megalophylla	extant	0.000556	0.001852	Hole in the Wall Cave
Mormoops_blainvillei	extant	0.000556	0.001852	Hole in the Wall Cave
Pteronotus_parnellii	extant	0.000556	0.001852	Hole in the Wall Cave
Pteronotus_quadridens	extant	0.000556	0.001852	Hole in the Wall Cave
Phyllonycteris_poeyi	extant	0.000556	0.001852	Hole in the Wall Cave
Monophyllus_redmani	extant	0.000556	0.001852	Hole in the Wall Cave
Natalus_primus	extant	0.000556	0.001852	Hole in the Wall Cave
Tadarida_brasiliensis	extant	0.000556	0.001852	Hole in the Wall Cave
Macrotus_waterhousii	extant	0.000556	0.001852	Hole in the Wall Cave
Erophylla_sezekorni	extant	0.000556	0.001852	Hole in the Wall Cave
Eptesicus_fuscus	extant	0.000556	0.001852	Hole in the Wall Cave
Pteronotus_parnellii	extant	0.000556	0.01536	Long Bay Cave
Macrotus_waterhousii	extant	0	0.46	Long Bay Cave
Erophylla_sezekorni	extant	0	0.46	Long Bay Cave
Monophyllus_redmani	extant	0.000556	0.00728	Long Bay Cave
Natalus_primus	extant	0.000556	0.001872	Long Bay Cave
Geocapromys_ingrahami_abaconis	extinct	0.001764	0.002092	Ralph s Cave
Lasiurus_minor	extant	0.01424	0.01476	Ralph s Cave
Monophyllus_redmani	extant	0.00652	0.00728	Ralph s Cave
Myotis_austroriparius	extant	0.01596	0.01688	Ralph s Cave
Natalus_primus	extant	0.01428	0.0148	Ralph s Cave
Pteronotus_parnellii	extant	0.01384	0.01536	Ralph s Cave
Chilonatalus_tumidifrons	extant	0.001328	0.01688	Ralph s Cave
Eptesicus_fuscus	extant	0.001328	0.01688	Ralph s Cave
Erophylla_sezekorni	extant	0.001328	0.01688	Ralph s Cave
Macrotus_waterhousii	extant	0.001328	0.01688	Ralph s Cave
Eptesicus_fuscus	extant	0.00368	0.46	Sawmill Sink
Erophylla_sezekorni	extant	0.00368	0.46	Sawmill Sink
Geocapromys_ingrahami_abaconis	extinct	0.00368	0.01764	Sawmill Sink
Lasiurus_minor	extant	0.00368	0.46	Sawmill Sink
Macrotus_waterhousii	extant	0.00368	0.46	Sawmill Sink
Mormoops_blainvillei	extant	0.0468	0.46	Sawmill Sink
Myotis_austroriparius	extant	0.00368	0.46	Sawmill Sink
Tadarida_brasiliensis	extant	0.0468	0.46	Sawmill Sink
Brachyphylla_nana	extant	0.033104	0.0468	Ashtons Cave
Chilonatalus_tumidifrons	extant	0	0.0468	Ashtons Cave
Eptesicus_fuscus	extant	0	0.0468	Ashtons Cave
Erophylla_sezekorni	extant	0	0.0468	Ashtons Cave
Geocapromys_ingrahami_FOSSIL	extant	0.033104	0.0468	Ashtons Cave
Macrotus_waterhousii	extant	0	0.0468	Ashtons Cave
Monophyllus_redmani	extant	0.033104	0.0468	Ashtons Cave
Brachyphylla_nana	extant	0.033104	0.0468	Coleby Bay Cave
Geocapromys_ingrahami_FOSSIL	extant	0.033104	0.0468	Coleby Bay Cave
Macrotus_waterhousii	extant	0	0.0468	Coleby Bay Cave
Mormoops_megalophylla	extant	0.033104	0.0468	Coleby Bay Cave
Natalus_primus	extant	0.033104	0.0468	Coleby Bay Cave
Natalus_primus	extant	0.033104	0.0468	King Cave
Brachyphylla_nana	extant	0.033104	0.0468	King Cave
Chilonatalus_tumidifrons	extant	0	0.0468	King Cave
Eptesicus_fuscus	extant	0	0.0468	King Cave
Erophylla_sezekorni	extant	0	0.0468	King Cave
Geocapromys_ingrahami_FOSSIL	extant	0.033104	0.0468	King Cave
Macrotus_waterhousii	extant	0	0.0468	King Cave
Monophyllus_redmani	extant	0.033104	0.0468	King Cave
Pteronotus_quadridens	extant	0.033104	0.0468	King Cave
Nyctiellus_lepidus	extant	0.033104	0.0468	King Cave
Chilonatalus_tumidifrons	extant	0.033104	0.0468	Turtle Scratch Cave
Geocapromys_ingrahami_FOSSIL	extant	0.033104	0.0468	Turtle Scratch Cave
Geocapromys_ingrahami_FOSSIL	extant	0.00122	0.01096	Unknown site
Geocapromys_ingrahami_irrectus	extinct	0.00996	0.01096	Burial Cave no 1
Geocapromys_ingrahami_irrectus	extinct	0.00122	0.00194	Crossbed Cave (CR 25)
Geocapromys_ingrahami_irrectus	extinct	0.00204	0.00248	Major s Landing (CR 8)
Geocapromys_ingrahami_irrectus	extinct	0.0028	0.0036	Pittstown Landing (CR 14)
Erophylla_sezekorni	extant	0.00124	0.0037	McKay s Bluff Cave (CR 5)
Geocapromys_ingrahami_irrectus	extinct	0.00124	0.002096	McKay s Bluff Cave (CR 5)
Macrotus_waterhousii	extant	0.00124	0.0037	McKay s Bluff Cave (CR 5)
Eptesicus_fuscus	extant	0.00512	0.01944	Garden Cave
Geocapromys_ingrahami_irrectus	extinct	0.00116	0.02472	Garden Cave
Macrotus_waterhousii	extant	0.00512	0.01944	Garden Cave
Myotis_austroriparius	extant	0.01932	0.01944	Garden Cave
Nyctiellus_lepidus	extant	0.00512	0.01944	Garden Cave
Geocapromys_ingrahami_irrectus	extinct	0.001	0.0014	Preacher s Cave
Geocapromys_ingrahami_irrectus	extinct	0.0468	0.516	Hanging Garden Crawl through Cave
Geocapromys_ingrahami_FOSSIL	extant	0.000556	0.0009	Abraham s Bay
Geocapromys_ingrahami_FOSSIL	extant	0.00142	0.00178	Pond Apple Cave
Geocapromys_ingrahami_FOSSIL	extant	0.001256	0.002492	MC 6
Macrotus_waterhousii	extant	0.001712	0.00204	Conch Bar Cave
Natalus_major	extant	0.001712	0.00204	Conch Bar Cave
Tadarida_brasiliensis	extant	0.001712	0.00204	Conch Bar Cave
Brachyphylla_nana	extant	0.001712	0.00204	Conch Bar Cave
Monophyllus_redmani	extant	0.001712	0.00204	Conch Bar Cave
Brachyphylla_nana	extant	0.033104	0.0468	Banana Hole
Chilonatalus_tumidifrons	extant	0.033104	0.0468	Banana Hole
Eptesicus_fuscus	extant	0.033104	0.0468	Banana Hole
Erophylla_sezekorni	extant	0.033104	0.0468	Banana Hole
Geocapromys_ingrahami_FOSSIL	extant	0.033568	0.037728	Banana Hole
Macrotus_waterhousii	extant	0.033104	0.0468	Banana Hole
Monophyllus_redmani	extant	0.033104	0.0468	Banana Hole
Mormoops_blainvillei	extant	0.033104	0.0468	Banana Hole
Natalus_primus	extant	0.033104	0.0468	Banana Hole
Phyllonycteris_poeyi	extant	0.033104	0.0468	Banana Hole
Pteronotus_parnellii	extant	0.033104	0.0468	Banana Hole
Pteronotus_quadridens	extant	0.033104	0.0468	Banana Hole
Tadarida_brasiliensis	extant	0.033104	0.0468	Banana Hole
Chilonatalus_tumidifrons	extant	0.033104	0.0468	East Cave
Erophylla_sezekorni	extant	0.033104	0.0468	East Cave
Geocapromys_ingrahami_FOSSIL	extant	0.033568	0.0468	East Cave
Macrotus_waterhousii	extant	0.033104	0.0468	East Cave
Monophyllus_redmani	extant	0.033104	0.0468	East Cave
Chilonatalus_tumidifrons	extant	0.033104	0.0468	Hunts Cave
Eptesicus_fuscus	extant	0.033104	0.0468	Hunts Cave
Erophylla_sezekorni	extant	0.033104	0.0468	Hunts Cave
Geocapromys_ingrahami_FOSSIL	extant	0.033568	0.0468	Hunts Cave
Macrotus_waterhousii	extant	0.033104	0.0468	Hunts Cave
Monophyllus_redmani	extant	0.033104	0.0468	Hunts Cave
Mormoops_blainvillei	extant	0.033104	0.0468	Hunts Cave
Natalus_primus	extant	0.033104	0.0468	Hunts Cave
Phyllonycteris_poeyi	extant	0.033104	0.0468	Hunts Cave
Pteronotus_parnellii	extant	0.033104	0.0468	Hunts Cave
Pteronotus_macleayii	extant	0.033104	0.0468	Hunts Cave
Chilonatalus_tumidifrons	extant	0.033104	0.0468	Sir Harry Oakes Cave
Eptesicus_fuscus	extant	0.033104	0.0468	Sir Harry Oakes Cave
Erophylla_sezekorni	extant	0.033104	0.0468	Sir Harry Oakes Cave
Geocapromys_ingrahami_FOSSIL	extant	0.033568	0.0468	Sir Harry Oakes Cave
Macrotus_waterhousii	extant	0.033104	0.0468	Sir Harry Oakes Cave
Phyllonycteris_poeyi	extant	0.033104	0.0468	Sir Harry Oakes Cave
Pteronotus_parnellii	extant	0.033104	0.0468	Sir Harry Oakes Cave
Pteronotus_quadridens	extant	0.033104	0.0468	Sir Harry Oakes Cave
Geocapromys_ingrahami_FOSSIL	extant	0.00164	0.00252	Palmetto Junction 
Geocapromys_ingrahami_FOSSIL	extant	0.00212	0.00292	P 1
Geocapromys_ingrahami_FOSSIL	extant	0.00126	0.005416	Pigeon Creek
Geocapromys_ingrahami_FOSSIL	extant	0.00156	0.001832	Long Bay (SS 9)
Geocapromys_ingrahami_FOSSIL	extant	0.0047	0.005692	Palmetto Grove (SS 2)
Geocapromys_ingrahami_FOSSIL	extant	0.0018	0.0038	SM 2
Geocapromys_ingrahami_FOSSIL	extant	0.0018	0.0038	SM 7
Geocapromys_ingrahami_irrectus	extinct	0.0468	0.516	Upper Pasture Cave
Mormoops_blainvillei	extant	0.0468	0.516	Upper Pasture Cave
Macrotus_waterhousii	extant	0.0468	0.516	Upper Pasture Cave
Geocapromys_ingrahami_irrectus	extinct	0.0468	0.516	Williamstown
Eptesicus_fuscus	extant	0	0.0468	Williamstown
Chilonatalus_tumidifrons	extant	0.033104	0.0468	Max Bowes Cave
Macrotus_waterhousii	extant	0	0.0468	Max Bowes Cave
Nyctiellus_lepidus	extant	0	0.01944	Max Bowes Cave
Erophylla_sezekorni	extant	0	0.0468	Max Bowes Cave
Geocapromys_ingrahami_irrectus	extinct	0.0468	0.516	Pigeon Cay
Xenothrix_mcgregori	extinct	0.005772	0.05324	New Cave
Geocapromys_brownii	extant	0	0.16	New Cave
Oryzomys_antillarum	extinct	0.004	0.0044	Bellevue Site
Geocapromys_brownii	extant	0.004	0.0044	Bellevue Site
Oryzomys_antillarum	extinct	0.001024	0.056	Bonafide Cave
Oryzomys_antillarum	extinct	0.001024	0.2372	Braham Cave
Geocapromys_brownii	extant	0.018	0.16	Cambridge Cave
Eptesicus_fuscus	extant	0.018	0.16	Cambridge Cave
Ceboidea_gen_et_sp_indet_Jamaica	extinct	0.0808	0.2372	Coco Ree Cave
Oryzomys_antillarum	extinct	0.0808	0.2372	Coco Ree Cave
Geocapromys_brownii	extant	0.0808	0.2372	Coco Ree Cave
Tonatia_saurophila	extant	0.018	0.16	Dairy Cave
Ariteus_flavescens	extant	0.018	0.16	Dairy Cave
Mormoops_blainvillei	extant	0.018	0.16	Dairy Cave
Brachyphylla_nana	extant	0.018	0.16	Dairy Cave
Phyllonycteris_aphylla	extant	0.018	0.16	Dairy Cave
Natalus_jamaicensis	extant	0.018	0.16	Dairy Cave
Pteronotus_parnellii	extant	0.018	0.16	Dairy Cave
Macrotus_waterhousii	extant	0.018	0.16	Dairy Cave
Erophylla_sezekorni	extant	0.018	0.16	Dairy Cave
Geocapromys_brownii	extant	0.018	0.16	Dairy Cave
Oryzomys_antillarum	extinct	0.05328	0.056216	Drum Cave
Xaymaca_fulvopulvis	extinct	0.05328	0.056216	Drum Cave
Geocapromys_brownii	extant	0.05328	0.056216	Drum Cave
Xenothrix_mcgregori	extinct	0.046788	0.05324	Drum Cave
Geocapromys_brownii	extant	0.064	0.12	Green Grotto Cave
Macrotus_waterhousii	extant	0.002492	0.080384	Jacksons Bay Cave System
Brachyphylla_nana	extant	0.002492	0.080384	Jacksons Bay Cave System
Erophylla_sezekorni	extant	0.002492	0.080384	Jacksons Bay Cave System
Monophyllus_redmani	extant	0.002492	0.080384	Jacksons Bay Cave System
Ariteus_flavescens	extant	0.002492	0.080384	Jacksons Bay Cave System
Artibeus_jamaicensis	extant	0.002492	0.080384	Jacksons Bay Cave System
Eptesicus_fuscus	extant	0.002492	0.080384	Jacksons Bay Cave System
Geocapromys_brownii	extant	0	0.08	Knockalva Cave
Xenothrix_mcgregori	extinct	0.006296	0.050512	Lloyd s Cave 
Clidomys_osborni	extinct	0.516	0.8	Lluidas Vale Cave
Geocapromys_brownii	extant	0.516	0.8	Lluidas Vale Cave
Xenothrix_mcgregori	extinct	0.006772	0.010888	Long Mile Cave
Geocapromys_brownii	extant	0.006772	0.010888	Long Mile Cave
Oryzomys_antillarum	extinct	0.002	0.018	Long Mile Cave
Geocapromys_brownii	extant	0.002504	0.003192	Marta Tick Cave
Oryzomys_antillarum	extinct	0.002504	0.003192	Marta Tick Cave
Clidomys_osborni	extinct	0.16	0.8	Molton Fissure
Oryzomys_antillarum	extinct	0.001024	0.2372	Mt. Diablo Cave
Geocapromys_brownii	extant	0	0.2372	Mt. Diablo Cave
Oryzomys_antillarum	extinct	0.002	0.018	Pen House Cave
Pteronotus_parnellii	extant	0.018	0.16	Portland Ridge Caves
Macrotus_waterhousii	extant	0.018	0.16	Portland Ridge Caves
Brachyphylla_nana	extant	0.018	0.16	Portland Ridge Caves
Erophylla_sezekorni	extant	0.018	0.16	Portland Ridge Caves
Phyllonycteris_aphylla	extant	0.018	0.16	Portland Ridge Caves
Monophyllus_redmani	extant	0.018	0.16	Portland Ridge Caves
