series,order,family,genus,genus.species
Mammalia,Rodentia,Cricetidae,Scolomys,Scolomys_melanops
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_alstoni
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_peruanus
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_leucotis
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_fulviventer
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_hispidus
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_toltecus
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_planifrons
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_inopinatus
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_mascotensis
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_arizonae
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_alleni
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_hirsutus
Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon_ochrognathus
Mammalia,Rodentia,Cricetidae,Chinchillula,Chinchillula_sahamae
Mammalia,Rodentia,Cricetidae,Ichthyomys,Ichthyomys_hydrobates
Mammalia,Rodentia,Cricetidae,Ichthyomys,Ichthyomys_stolzmanni
Mammalia,Rodentia,Cricetidae,Ichthyomys,Ichthyomys_pittieri
Mammalia,Rodentia,Cricetidae,Ichthyomys,Ichthyomys_tweedii
Mammalia,Rodentia,Cricetidae,Anotomys,Anotomys_leander
Mammalia,Rodentia,Cricetidae,Reithrodon,Reithrodon_typicus
Mammalia,Rodentia,Cricetidae,Reithrodon,Reithrodon_auritus
Mammalia,Rodentia,Cricetidae,Phaenomys,Phaenomys_ferrugineus
Mammalia,Rodentia,Cricetidae,Chibchanomys,Chibchanomys_trichotis
Mammalia,Rodentia,Cricetidae,Chibchanomys,Chibchanomys_orcesi
Mammalia,Rodentia,Cricetidae,Rheomys,Rheomys_underwoodi
Mammalia,Rodentia,Cricetidae,Rheomys,Rheomys_mexicanus
